Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.16.107-20.52.64.200-64059-443-6,20.52.64.200,443,192.168.16.107,64059,6,11/05/2025 05:15:30 PM,65,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,30769.230769230773,65.0,0.0,65.0,65.0,0,0,0,0,0,65.0,65.0,0.0,65.0,65.0,0,0,0,0,0,40,0.0,30769.230769230773,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1018,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-35.207.201.186-58374-50008-17,192.168.16.107,58374,35.207.201.186,50008,17,11/05/2025 05:15:24 PM,9870859,1468,117,692346.0,6438.0,1195.0,8.0,471.62534059945506,306.5243267259528,154.0,8.0,55.02564102564106,12.218175789726027,70792.62301285025,160.57366435889725,6231.602904040408,6963.3717824547,56509.0,0.0,9866885.0,6725.89297886844,7467.9281647458765,62070.0,10.0,9805156.0,84527.20689655174,45387.010726306544,134218.0,0.0,0,0,0,0,11744,936,148.7205926049597,11.853071753937526,8.0,1195.0,440.6923076923078,314.46892174275797,98890.70274205283,0,0,0,0,0,0,0,0,0.0,440.9703470031546,471.62534059945506,55.02564102564103,0,0,0,0,0,0,1468,692346,117,6438,-1,-1,1468,0,0,0,0,0,0,0,0,0,No Label
162.159.128.235-192.168.16.107-443-64137-6,192.168.16.107,64137,162.159.128.235,443,6,11/05/2025 05:15:26 PM,78785,1,2,0.0,129.0,0.0,0.0,0.0,0.0,73.0,56.0,64.5,12.020815280171307,1637.367519197817,38.078314399949235,39392.5,719.1275964667188,39901.0,38884.0,0,0,0,0,0,38884.0,38884.0,0.0,38884.0,38884.0,0,1,0,0,20,40,12.692771466649743,25.385542933299487,0.0,73.0,50.5,34.60732099811637,1197.6666666666665,0,0,0,1,1,0,0,0,2.0,67.33333333333333,0.0,64.5,0,0,0,0,0,0,1,0,2,129,-1,12,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.1-192.168.16.107-53-50461-17,192.168.16.107,50461,192.168.16.1,53,17,11/05/2025 05:15:27 PM,8520,0,2,0.0,405.0,0,0,0,0,368.0,37.0,202.5,234.05234457274722,47535.211267605635,234.7417840375587,8520.0,0.0,8520.0,8520.0,0,0,0,0,0,8520.0,8520.0,0.0,8520.0,8520.0,0,0,0,0,0,16,0.0,234.7417840375587,37.0,368.0,147.33333333333331,191.1029391017661,36520.33333333333,0,0,0,0,0,0,0,0,0.0,221.0,0.0,202.5,0,0,0,0,0,0,0,0,2,405,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.108-239.255.255.250-48064-1900-17,192.168.16.108,48064,239.255.255.250,1900,17,11/05/2025 05:15:28 PM,2966518,3,1,516.0,172.0,172.0,172.0,172.0,0.0,172.0,172.0,172.0,0.0,231.92173450489764,1.348382177354056,988839.3333333334,58963.90303680153,1023062.0,920754.0,2045764.0,1022882.0,254.55844122715712,1023062.0,1022702.0,0,0,0,0,0,0,0,0,0,24,8,1.0112866330155421,0.337095544338514,172.0,172.0,172.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,215.0,172.0,172.0,0,0,0,0,0,0,3,516,1,172,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.16.102-224.0.0.251-5353-5353-17,192.168.16.102,5353,224.0.0.251,5353,17,11/05/2025 05:15:32 PM,827895,5,1,599.0,190.0,255.0,51.0,119.8,96.88756370143695,190.0,190.0,190.0,0.0,953.0194046346456,7.247295852734948,165579.0,151206.65561078984,309002.0,4144.0,823751.0,205937.75,140091.91836403936,309002.0,8262.0,0,0,0,0,0,0,0,0,0,40,8,6.039413210612457,1.2078826421224913,51.0,255.0,139.85714285714283,86.20601017606714,7431.476190476191,0,0,0,0,0,0,0,0,0.0,163.16666666666666,119.8,190.0,0,0,0,0,0,0,5,599,1,190,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-4.213.25.241-63476-443-6,4.213.25.241,443,192.168.16.107,63476,6,11/05/2025 05:15:26 PM,145,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13793.103448275862,145.0,0.0,145.0,145.0,0,0,0,0,0,145.0,145.0,0.0,145.0,145.0,0,0,0,0,0,40,0.0,13793.103448275862,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
162.159.138.234-192.168.16.107-443-64128-6,192.168.16.107,64128,162.159.138.234,443,6,11/05/2025 05:15:32 PM,79946,1,2,0.0,128.0,0.0,0.0,0.0,0.0,72.0,56.0,64.0,11.313708498984761,1601.0807294924073,37.5253295974783,39973.0,511.9453095790604,40335.0,39611.0,0,0,0,0,0,39611.0,39611.0,0.0,39611.0,39611.0,0,1,0,0,20,40,12.508443199159432,25.016886398318864,0.0,72.0,50.0,34.17601498127012,1168.0,0,0,0,1,1,0,0,0,2.0,66.66666666666667,0.0,64.0,0,0,0,0,0,0,1,0,2,128,-1,11,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-43.174.32.193-64181-443-6,192.168.16.107,64181,43.174.32.193,443,6,11/05/2025 05:15:27 PM,358866,12,19,1169.0,7638.0,517.0,0.0,97.41666666666667,179.73083831781415,1412.0,0.0,402.0,565.9638779207654,24541.19364888287,86.38321824859418,11962.2,26028.75110255236,84540.0,0.0,193046.0,17549.636363636364,26808.57280152275,86655.0,119.0,358866.0,19937.000000000004,32354.365511427648,85121.0,0.0,0,0,0,0,264,404,33.43866512848807,52.94455312010611,0.0,1412.0,275.21875,471.1520358943803,221984.2409274194,0,1,0,0,0,0,0,0,1.0,284.0967741935484,97.41666666666667,402.0,0,0,0,0,0,0,12,1169,19,7638,-1,512,5,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-35.207.196.215-59150-50007-17,35.207.196.215,50007,192.168.16.107,59150,17,11/05/2025 05:15:24 PM,9866305,265,260,48607.0,50958.0,243.0,8.0,183.42264150943407,66.19349117019759,246.0,8.0,195.99230769230772,55.55337565600803,10091.417202285962,53.21140994526319,18828.826335877875,37996.78734827526,826320.0,0.0,9808735.0,37154.29924242425,121551.58769788199,1002707.0,0.0,9866305.0,38093.8416988417,156387.39894971656,1716708.0,154.0,0,0,0,0,2120,2080,26.859092639037613,26.352317306225583,8.0,246.0,189.69391634980985,61.371371028895254,3766.4451819663236,0,0,0,0,0,0,0,0,0.0,190.05523809523808,183.42264150943396,195.9923076923077,0,0,0,0,0,0,265,48607,260,50958,-1,-1,265,0,0,0,0,0,0,0,0,0,No Label
