Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.16.107-104.18.32.47-63820-443-6,104.18.32.47,443,192.168.16.107,63820,6,11/05/2025 05:13:27 PM,64,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,31250.0,64.0,0.0,64.0,64.0,0,0,0,0,0,64.0,64.0,0.0,64.0,64.0,0,0,0,0,0,40,0.0,31250.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-8.8.8.8-58328-53-17,192.168.16.107,58328,8.8.8.8,53,17,11/05/2025 05:13:34 PM,43099,0,2,0.0,179.0,0,0,0,0,119.0,60.0,89.5,41.71930009000631,4153.228613192881,46.40478897422214,43099.0,0.0,43099.0,43099.0,0,0,0,0,0,43099.0,43099.0,0.0,43099.0,43099.0,0,0,0,0,0,16,0.0,46.40478897422214,60.0,119.0,79.66666666666667,34.06366588218792,1160.3333333333335,0,0,0,0,0,0,0,0,0.0,119.5,0.0,89.5,0,0,0,0,0,0,0,0,2,179,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
172.65.10.226-192.168.16.107-443-64033-6,172.65.10.226,443,192.168.16.107,64033,6,11/05/2025 05:13:31 PM,144,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13888.888888888889,144.0,0.0,144.0,144.0,0,0,0,0,0,144.0,144.0,0.0,144.0,144.0,0,0,0,0,0,40,0.0,13888.888888888889,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-52.104.123.39-64039-443-6,192.168.16.107,64039,52.104.123.39,443,6,11/05/2025 05:13:34 PM,252756,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.912769627625062,252756.0,0.0,252756.0,252756.0,0,0,0,0,0,252756.0,252756.0,0.0,252756.0,252756.0,0,0,0,0,0,64,0.0,7.912769627625062,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.1-192.168.16.107-53-58328-17,192.168.16.107,58328,192.168.16.1,53,17,11/05/2025 05:13:34 PM,56807,0,2,0.0,179.0,0,0,0,0,119.0,60.0,89.5,41.71930009000631,3151.020120759765,35.206928723572794,56807.0,0.0,56807.0,56807.0,0,0,0,0,0,56807.0,56807.0,0.0,56807.0,56807.0,0,0,0,0,0,16,0.0,35.206928723572794,60.0,119.0,79.66666666666667,34.06366588218792,1160.3333333333335,0,0,0,0,0,0,0,0,0.0,119.5,0.0,89.5,0,0,0,0,0,0,0,0,2,179,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.102-224.0.0.251-5353-5353-17,192.168.16.102,5353,224.0.0.251,5353,17,11/05/2025 05:13:31 PM,716990,5,1,599.0,190.0,255.0,51.0,119.8,96.88756370143695,190.0,190.0,190.0,0.0,1100.4337577929957,8.368317549756622,143398.0,137741.53331693387,308419.0,0.0,716990.0,179247.5,129340.87649437563,308419.0,0.0,0,0,0,0,0,0,0,0,0,40,8,6.973597958130518,1.3947195916261035,51.0,255.0,139.85714285714283,86.20601017606714,7431.476190476191,0,0,0,0,0,0,0,0,0.0,163.16666666666666,119.8,190.0,0,0,0,0,0,0,5,599,1,190,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
162.159.130.234-192.168.16.107-443-63724-6,162.159.130.234,443,192.168.16.107,63724,6,11/05/2025 05:13:25 PM,7558478,13,14,2332.0,120.0,1101.0,45.0,179.3846153846154,289.67209578577473,120.0,0.0,8.571428571428571,32.071349029490925,324.40393423120366,3.5721477260369086,290710.69230769225,488481.1949253129,2173496.0,69.0,7245896.0,603824.6666666666,623446.2077199798,2213949.0,29186.0,7558478.0,581421.3846153846,600785.4617099933,2213370.0,41072.0,0,1,0,0,260,280,1.719922979202956,1.8522247468339526,0.0,1101.0,91.85714285714288,212.37522947659903,45103.2380952381,0,0,0,1,1,0,0,0,1.0,95.25925925925925,179.3846153846154,8.571428571428571,0,0,0,0,0,0,13,2332,14,120,-1,252,13,0,0,0,0,0,0,0,0,0,No Label
192.168.16.108-239.255.255.250-45215-1900-17,192.168.16.108,45215,239.255.255.250,1900,17,11/05/2025 05:13:28 PM,2967641,3,1,516.0,172.0,172.0,172.0,172.0,0.0,172.0,172.0,172.0,0.0,231.8339718314985,1.3478719292528982,989213.6666666666,56980.02722299572,1022252.0,923419.0,1945671.0,972835.5,69885.48450501006,1022252.0,923419.0,0,0,0,0,0,0,0,0,0,24,8,1.0109039469396737,0.33696798231322456,172.0,172.0,172.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,215.0,172.0,172.0,0,0,0,0,0,0,3,516,1,172,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
140.82.114.25-192.168.16.107-443-63968-6,140.82.114.25,443,192.168.16.107,63968,6,11/05/2025 05:13:31 PM,309809,1,2,0.0,56.0,0.0,0.0,0.0,0.0,30.0,26.0,28.0,2.8284271247461903,180.75653063661804,9.683385569818824,154904.5,218657.9228395349,309519.0,290.0,0,0,0,0,0,290.0,290.0,0.0,290.0,290.0,0,1,0,0,20,40,3.227795189939608,6.455590379879216,0.0,30.0,20.5,13.79613472438325,190.3333333333333,0,0,0,1,1,0,0,0,2.0,27.333333333333332,0.0,28.0,0,0,0,0,0,0,1,0,2,56,-1,251,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-35.186.224.45-63728-443-6,192.168.16.107,63728,35.186.224.45,443,6,11/05/2025 05:13:26 PM,184867,1,3,0.0,83.0,0.0,0.0,0.0,0.0,43.0,0.0,27.666666666666668,24.00694344004112,448.9714226984805,21.637176997517134,61622.333333333336,39717.876344705706,107385.0,36125.0,0,0,0,0,0,143510.0,71755.0,50388.42922735338,107385.0,36125.0,0,1,0,0,20,60,5.4092942493792835,16.22788274813785,0.0,43.0,25.2,23.03692687838376,530.7,0,0,0,1,1,0,0,0,3.0,31.5,0.0,27.666666666666668,0,0,0,0,0,0,1,0,3,83,-1,1048,0,0,0,0,0,0,0,0,0,0,No Label
