Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.16.107-104.18.32.47-63820-443-6,192.168.16.107,63820,104.18.32.47,443,6,11/05/2025 05:13:41 PM,7515,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,133.06719893546241,266.13439787092483,7515.0,0.0,7515.0,7515.0,0,0,0,0,0,7515.0,7515.0,0.0,7515.0,7515.0,0,0,0,0,0,52,0.0,266.13439787092483,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,159,0,0,0,0,0,0,0,0,0,0,No Label
172.65.10.226-192.168.16.107-443-64033-6,172.65.10.226,443,192.168.16.107,64033,6,11/05/2025 05:13:46 PM,54,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,37037.03703703704,54.0,0.0,54.0,54.0,0,0,0,0,0,54.0,54.0,0.0,54.0,54.0,0,0,0,0,0,40,0.0,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.108-224.0.0.251-5353-5353-17,192.168.16.108,5353,224.0.0.251,5353,17,11/05/2025 05:13:39 PM,5017497,5,1,675.0,129.0,144.0,129.0,135.0,8.215838362577491,129.0,129.0,129.0,0.0,160.23925873797236,1.1958153637162117,1003499.4,40271.83624817722,1024096.0,931900.0,3993545.0,998386.25,44588.47803618478,1024096.0,931900.0,0,0,0,0,0,0,0,0,0,40,8,0.996512803096843,0.1993025606193686,129.0,144.0,133.28571428571428,7.319250547113999,53.57142857142858,0,0,0,0,0,0,0,0,0.0,155.5,135.0,129.0,0,0,0,0,0,0,5,675,1,129,-1,-1,5,0,0,0,0,0,0,0,0,0,No Label
162.159.130.234-192.168.16.107-443-63724-6,162.159.130.234,443,192.168.16.107,63724,6,11/05/2025 05:13:37 PM,7368151,18,18,6136.0,45.0,1412.0,42.0,340.88888888888886,495.9017797542158,45.0,0.0,2.5,10.606601717798213,838.8807449793035,4.885893353705699,210518.6,347353.2236450383,1348280.0,0.0,6073550.0,357267.64705882355,391085.28337946016,1389429.0,0.0,7368151.0,433420.64705882355,430813.68066267075,1389163.0,1853.0,0,1,0,0,360,360,2.4429466768528494,2.4429466768528494,0.0,1412.0,168.2702702702703,381.1061858917077,145241.92492492488,0,0,0,1,1,0,0,0,1.0,172.94444444444446,340.8888888888889,2.5,0,0,0,0,0,0,18,6136,18,45,-1,252,18,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-192.0.66.69-64031-443-6,192.0.66.69,443,192.168.16.107,64031,6,11/05/2025 05:13:45 PM,122,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16393.44262295082,122.0,0.0,122.0,122.0,0,0,0,0,0,122.0,122.0,0.0,122.0,122.0,0,0,0,0,0,40,0.0,16393.44262295082,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,510,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-40.79.173.41-63981-443-6,40.79.173.41,443,192.168.16.107,63981,6,11/05/2025 05:13:40 PM,124,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,16129.032258064515,124.0,0.0,124.0,124.0,0,0,0,0,0,124.0,124.0,0.0,124.0,124.0,0,0,0,0,0,40,0.0,16129.032258064515,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
151.101.65.91-192.168.16.107-443-64034-6,151.101.65.91,443,192.168.16.107,64034,6,11/05/2025 05:13:45 PM,138,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,14492.753623188406,138.0,0.0,138.0,138.0,0,0,0,0,0,138.0,138.0,0.0,138.0,138.0,0,0,0,0,0,40,0.0,14492.753623188406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-192.0.66.176-64032-443-6,192.0.66.176,443,192.168.16.107,64032,6,11/05/2025 05:13:45 PM,67,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,29850.746268656716,67.0,0.0,67.0,67.0,0,0,0,0,0,67.0,67.0,0.0,67.0,67.0,0,0,0,0,0,40,0.0,29850.746268656716,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1018,0,0,0,0,0,0,0,0,0,0,No Label
