Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
162.159.137.232-192.168.16.107-443-63128-17,192.168.16.107,63128,162.159.137.232,443,17,11/05/2025 05:14:48 PM,4478926,12,9,8791.0,3848.0,1250.0,45.0,732.5833333333334,556.2375977507411,1250.0,24.0,427.5555555555555,495.65288032833803,2821.8818529263485,4.688624013881899,223946.3,514660.35528523696,1939910.0,21.0,4478819.0,407165.36363636365,650815.7435444033,1939910.0,21.0,4476422.0,559552.75,716156.253302458,1950025.0,896.0,0,0,0,0,96,72,2.679213722218228,2.009410291663671,24.0,1250.0,631.3181818181816,545.4693380028787,297536.7987012987,0,0,0,0,0,0,0,0,0.0,661.3809523809524,732.5833333333334,427.55555555555554,0,0,0,0,0,0,12,8791,9,3848,-1,-1,12,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-52.98.86.162-63852-443-6,52.98.86.162,443,192.168.16.107,63852,6,11/05/2025 05:14:48 PM,83,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,24096.385542168675,83.0,0.0,83.0,83.0,0,0,0,0,0,83.0,83.0,0.0,83.0,83.0,0,0,0,0,0,40,0.0,24096.385542168675,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-35.207.196.215-59150-50007-17,35.207.196.215,50007,192.168.16.107,59150,17,11/05/2025 05:14:47 PM,9736988,181,337,33904.0,69136.0,299.0,8.0,187.3149171270718,94.18589920777112,299.0,8.0,205.15133531157272,68.98937292859449,10582.327923172956,53.19920287464666,18833.632495164402,54326.84118060914,927245.0,0.0,8752335.0,48624.08333333337,166792.23300311735,1002057.0,0.0,9077221.0,27015.5386904762,106450.5151147775,1573181.0,11.0,0,0,0,0,1448,2696,18.58891065697113,34.61029221767553,8.0,299.0,198.6358381502891,79.27015258926828,6283.757091525877,0,0,0,0,0,0,0,0,1.0,199.01930501930502,187.31491712707182,205.1513353115727,0,0,0,0,0,0,181,33904,337,69136,-1,-1,181,0,0,0,0,0,0,0,0,0,No Label
150.109.28.234-192.168.16.107-443-63511-6,192.168.16.107,63511,150.109.28.234,443,6,11/05/2025 05:14:53 PM,176809,1,3,655.0,37.0,655.0,655.0,655.0,0.0,37.0,0.0,12.333333333333332,21.361959960016154,3913.8279159997514,22.62328275144365,58936.333333333336,51021.612482685545,90016.0,52.0,0,0,0,0,0,176809.0,88404.5,2279.0051557642428,90016.0,86793.0,0,1,0,0,20,60,5.6558206878609125,16.967462063582737,0.0,655.0,145.8,285.2519938580623,81368.70000000001,0,0,0,1,1,0,0,0,3.0,182.25,655.0,12.333333333333334,0,0,0,0,0,0,1,655,3,37,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
162.159.130.234-192.168.16.107-443-63724-6,162.159.130.234,443,192.168.16.107,63724,6,11/05/2025 05:14:47 PM,8617614,13,13,1399.0,56.0,390.0,41.0,107.61538461538461,95.26501496836642,56.0,0.0,4.307692307692308,15.531605494306417,168.84023814480435,3.017076420456985,344704.56000000006,513959.53293061577,1680375.0,55.0,7814405.0,651200.4166666667,622520.7805154282,1720883.0,599.0,8617614.0,718134.5,580737.869041462,1719847.0,1619.0,0,1,0,0,260,260,1.5085382102284925,1.5085382102284925,0.0,390.0,55.96296296296296,83.47522962001338,6968.113960113959,0,0,0,1,1,0,0,0,1.0,58.11538461538461,107.61538461538461,4.3076923076923075,0,0,0,0,0,0,13,1399,13,56,-1,252,13,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-101.33.47.206-64103-8081-6,101.33.47.206,8081,192.168.16.107,64103,6,11/05/2025 05:14:55 PM,32,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,62500.0,32.0,0.0,32.0,32.0,0,0,0,0,0,32.0,32.0,0.0,32.0,32.0,0,0,0,0,0,40,0.0,62500.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-35.186.224.45-63728-443-6,192.168.16.107,63728,35.186.224.45,443,6,11/05/2025 05:14:56 PM,38597,0,2,0.0,43.0,0,0,0,0,43.0,0.0,21.5,30.405591591021544,1114.0762235406896,51.81749876933441,38597.0,0.0,38597.0,38597.0,0,0,0,0,0,38597.0,38597.0,0.0,38597.0,38597.0,0,1,0,0,0,40,0.0,51.81749876933441,0.0,43.0,28.666666666666664,24.826061575153908,616.3333333333334,0,0,0,1,1,0,0,0,0.0,43.0,0.0,21.5,0,0,0,0,0,0,0,0,2,43,-1,1048,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-4.213.25.241-63476-443-6,4.213.25.241,443,192.168.16.107,63476,6,11/05/2025 05:14:56 PM,33,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,60606.0606060606,33.0,0.0,33.0,33.0,0,0,0,0,0,33.0,33.0,0.0,33.0,33.0,0,0,0,0,0,40,0.0,60606.0606060606,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
162.159.138.234-192.168.16.107-443-64128-6,162.159.138.234,443,192.168.16.107,64128,6,11/05/2025 05:14:48 PM,2837460,2,4,56.0,176.0,56.0,0.0,28.0,39.59797974644666,104.0,0.0,44.0,52.459508194416,81.76326714737829,2.1145672538115075,567492.0,1202057.1223375783,2717646.0,5880.0,32838.0,32838.0,0.0,32838.0,32838.0,2837460.0,945820.0,1534564.6737987292,2717646.0,40849.0,0,1,0,0,40,80,0.7048557512705025,1.409711502541005,0.0,104.0,48.0,48.0,2304.0,0,0,0,1,1,0,0,0,2.0,56.0,28.0,44.0,0,0,0,0,0,0,2,56,4,176,-1,254,1,0,0,0,0,0,0,0,0,0,No Label
