Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.16.107-43.250.49.203-64786-443-6,192.168.16.107,64786,43.250.49.203,443,6,11/05/2025 05:28:58 PM,6233,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,3850.473287341569,481.30916091769615,3116.5,4407.396567135751,6233.0,0.0,0,0,0,0,0,6233.0,3116.5,4407.396567135751,6233.0,0.0,0,0,0,0,0,60,0.0,481.30916091769615,0.0,24.0,6.0,12.0,144.0,1,0,0,0,1,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-43.250.49.203-64785-443-6,192.168.16.107,64785,43.250.49.203,443,6,11/05/2025 05:28:58 PM,5821,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,4123.0029204604025,515.3753650575503,2910.5,4116.068573286893,5821.0,0.0,0,0,0,0,0,5821.0,2910.5,4116.068573286893,5821.0,0.0,0,0,0,0,0,60,0.0,515.3753650575503,0.0,24.0,6.0,12.0,144.0,1,0,0,0,1,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-43.250.49.217-64788-443-6,192.168.16.107,64788,43.250.49.217,443,6,11/05/2025 05:28:58 PM,5590,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,4293.381037567084,536.6726296958855,2795.0,3952.7269068328005,5590.0,0.0,0,0,0,0,0,5590.0,2795.0,3952.7269068328005,5590.0,0.0,0,0,0,0,0,60,0.0,536.6726296958855,0.0,24.0,6.0,12.0,144.0,1,0,0,0,1,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-43.250.49.217-64790-443-6,192.168.16.107,64790,43.250.49.217,443,6,11/05/2025 05:28:58 PM,14173,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,1693.3606152543568,211.6700769067946,7086.5,10021.824409756939,14173.0,0.0,0,0,0,0,0,14173.0,7086.5,10021.824409756939,14173.0,0.0,0,0,0,0,0,60,0.0,211.6700769067946,0.0,24.0,6.0,12.0,144.0,1,0,0,0,1,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-8.8.8.8-64782-443-6,192.168.16.107,64782,8.8.8.8,443,6,11/05/2025 05:28:58 PM,39068,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,51.19279205487867,39068.0,0.0,39068.0,39068.0,0,0,0,0,0,39068.0,39068.0,0.0,39068.0,39068.0,0,0,0,0,0,40,0.0,51.19279205487867,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1047,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-23.44.10.50-64793-443-6,192.168.16.107,64793,23.44.10.50,443,6,11/05/2025 05:28:58 PM,43202,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,555.5298365816398,69.44122957270497,21601.0,30548.427160821226,43202.0,0.0,0,0,0,0,0,43202.0,21601.0,30548.427160821226,43202.0,0.0,0,0,0,0,0,60,0.0,69.44122957270497,0.0,24.0,6.0,12.0,144.0,1,0,0,0,1,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-23.44.10.50-64792-443-6,192.168.16.107,64792,23.44.10.50,443,6,11/05/2025 05:28:58 PM,49831,0,3,0.0,24.0,0,0,0,0,24.0,0.0,8.0,13.856406460551018,481.62790230980715,60.203487788725894,24915.5,35235.83801330685,49831.0,0.0,0,0,0,0,0,49831.0,24915.5,35235.83801330685,49831.0,0.0,0,0,0,0,0,60,0.0,60.203487788725894,0.0,24.0,6.0,12.0,144.0,1,0,0,0,1,0,0,0,0.0,8.0,0.0,8.0,0,0,0,0,0,0,0,0,3,24,-1,501,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-204.79.197.203-64783-443-6,192.168.16.107,64783,204.79.197.203,443,6,11/05/2025 05:28:58 PM,55301,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,54.248566933690164,27650.5,39103.712106397266,55301.0,0.0,0,0,0,0,0,55301.0,27650.5,39103.712106397266,55301.0,0.0,0,0,0,0,0,60,0.0,54.248566933690164,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-8.8.8.8-50207-53-17,192.168.16.107,50207,8.8.8.8,53,17,11/05/2025 05:29:02 PM,50857,0,2,0.0,107.0,0,0,0,0,79.0,28.0,53.5,36.062445840513924,2103.9384942092533,39.32595316278978,50857.0,0.0,50857.0,50857.0,0,0,0,0,0,50857.0,50857.0,0.0,50857.0,50857.0,0,0,0,0,0,16,0.0,39.32595316278978,28.0,79.0,45.0,29.444863728670914,867.0,0,0,0,0,0,0,0,0,0.0,67.5,0.0,53.5,0,0,0,0,0,0,0,0,2,107,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-8.8.8.8-52990-53-17,192.168.16.107,52990,8.8.8.8,53,17,11/05/2025 05:29:04 PM,104956,0,2,0.0,163.0,0,0,0,0,132.0,31.0,81.5,71.4177848998413,1553.031746636686,19.05560425321087,104956.0,0.0,104956.0,104956.0,0,0,0,0,0,104956.0,104956.0,0.0,104956.0,104956.0,0,0,0,0,0,16,0.0,19.05560425321087,31.0,132.0,64.66666666666666,58.3123771881522,3400.333333333333,0,0,0,0,0,0,0,0,0.0,97.0,0.0,81.5,0,0,0,0,0,0,0,0,2,163,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
