Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.16.106-224.0.0.251-5353-5353-17,192.168.16.106,5353,224.0.0.251,5353,17,11/05/2025 05:29:09 PM,7774474,9,1,2034.0,109.0,367.0,109.0,226.0,133.7918158932003,109.0,109.0,109.0,0.0,275.64565782842675,1.2862606524891589,863830.4444444445,1186528.6225906133,3062077.0,0.0,7462710.0,932838.75,1248995.4162587456,3062077.0,0.0,0,0,0,0,0,0,0,0,0,72,8,1.157634587240243,0.12862606524891587,109.0,367.0,204.72727272727272,128.68651126601492,16560.21818181818,0,0,0,0,0,0,0,0,0.0,225.2,226.0,109.0,0,0,0,0,0,0,9,2034,1,109,-1,-1,9,0,0,0,0,0,0,0,0,0,No Label
192.168.16.1-192.168.16.107-53-54909-17,192.168.16.107,54909,192.168.16.1,53,17,11/05/2025 05:29:14 PM,626842,0,2,0.0,214.0,0,0,0,0,176.0,38.0,107.0,97.58073580374356,341.39384406277816,3.190596673483908,626842.0,0.0,626842.0,626842.0,0,0,0,0,0,626842.0,626842.0,0.0,626842.0,626842.0,0,0,0,0,0,16,0.0,3.190596673483908,38.0,176.0,84.0,79.67433714816836,6348.0,0,0,0,0,0,0,0,0,0.0,126.0,0.0,107.0,0,0,0,0,0,0,0,0,2,214,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
162.159.130.235-192.168.16.107-443-64490-6,192.168.16.107,64490,162.159.130.235,443,6,11/05/2025 05:29:13 PM,89448,1,2,0.0,129.0,0.0,0.0,0.0,0.0,73.0,56.0,64.5,12.020815280171307,1442.1786960021466,33.53903944191038,44724.0,7116.3226458614145,49756.0,39692.0,0,0,0,0,0,49756.0,49756.0,0.0,49756.0,49756.0,0,1,0,0,20,40,11.179679813970129,22.359359627940258,0.0,73.0,50.5,34.60732099811637,1197.6666666666665,0,0,0,1,1,0,0,0,2.0,67.33333333333333,0.0,64.5,0,0,0,0,0,0,1,0,2,129,-1,12,0,0,0,0,0,0,0,0,0,0,No Label
162.159.138.234-192.168.16.107-443-64513-6,162.159.138.234,443,192.168.16.107,64513,6,11/05/2025 05:29:14 PM,277,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7220.216606498195,277.0,0.0,277.0,277.0,0,0,0,0,0,277.0,277.0,0.0,277.0,277.0,0,0,0,0,0,40,0.0,7220.216606498195,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-54.187.109.132-0-0-0,192.168.16.107,0,54.187.109.132,0,0,11/05/2025 05:29:16 PM,752,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2659.5744680851067,752.0,0.0,752.0,752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1329.7872340425533,1329.7872340425533,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
162.159.138.234-192.168.16.107-443-64514-6,162.159.138.234,443,192.168.16.107,64514,6,11/05/2025 05:29:12 PM,27,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,74074.07407407407,27.0,0.0,27.0,27.0,0,0,0,0,0,27.0,27.0,0.0,27.0,27.0,0,0,0,0,0,40,0.0,74074.07407407407,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-54.187.109.132-64861-443-6,192.168.16.107,64861,54.187.109.132,443,6,11/05/2025 05:29:15 PM,2135168,8,12,64.0,3417.0,64.0,0.0,8.0,22.627416997969522,1412.0,0.0,284.75,537.1884932430397,1630.3166776572148,9.366944427792099,112377.26315789473,240834.38416053148,1000186.0,0.0,1134982.0,162140.2857142857,129083.10084814134,296347.0,80.0,2135024.0,194093.0909090909,382463.095466335,1296329.0,0.0,0,0,0,0,196,288,3.746777771116839,5.620166656675258,0.0,1412.0,165.76190476190476,422.75026963467513,178717.7904761905,0,1,0,0,0,0,0,0,1.0,174.05,8.0,284.75,0,0,0,0,0,0,8,64,12,3417,-1,187,1,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-23.44.10.50-57198-443-17,23.44.10.50,443,192.168.16.107,57198,17,11/05/2025 05:29:09 PM,1492802,1,3,24.0,95.0,24.0,24.0,24.0,0.0,32.0,31.0,31.666666666666668,0.5773502691896257,79.7158631888221,2.6795248130696505,497600.6666666666,815848.1810277776,1439661.0,26543.0,0,0,0,0,0,1492802.0,746401.0,1018032.9465827715,1466259.0,26543.0,0,0,0,0,8,24,0.6698812032674126,2.0096436098022377,24.0,32.0,30.0,3.3911649915626336,11.499999999999996,0,0,0,0,0,0,0,0,3.0,37.5,24.0,31.666666666666668,0,0,0,0,0,0,1,24,3,95,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.16.1-192.168.16.107-53-53899-17,192.168.16.107,53899,192.168.16.1,53,17,11/05/2025 05:29:14 PM,627188,0,2,0.0,264.0,0,0,0,0,226.0,38.0,132.0,132.93607486307093,420.926420786112,3.188836521106909,627188.0,0.0,627188.0,627188.0,0,0,0,0,0,627188.0,627188.0,0.0,627188.0,627188.0,0,0,0,0,0,16,0.0,3.188836521106909,38.0,226.0,100.66666666666666,108.54185060764964,11781.333333333332,0,0,0,0,0,0,0,0,0.0,151.0,0.0,132.0,0,0,0,0,0,0,0,0,2,264,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-35.207.251.29-64265-50004-17,35.207.251.29,50004,192.168.16.107,64265,17,11/05/2025 05:29:09 PM,9604081,11,5,484.0,188.0,52.0,8.0,44.0,17.798876369029593,60.0,8.0,37.6,27.2176413379264,69.97025535290675,1.6659584607834939,640272.0666666665,523835.0570268778,1605196.0,0.0,8619691.0,861969.1000000001,680989.0981358496,2038196.0,0.0,9604081.0,2401020.25,2214745.5157857114,4603927.0,425581.0,0,0,0,0,88,40,1.145346441788652,0.5206120189948419,8.0,60.0,42.58823529411764,19.94698856823196,397.88235294117646,0,0,0,0,0,0,0,0,0.0,45.25,44.0,37.6,0,0,0,0,0,0,11,484,5,188,-1,-1,11,0,0,0,0,0,0,0,0,0,No Label
