Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.16.106-224.0.0.251-5353-5353-17,192.168.16.106,5353,224.0.0.251,5353,17,11/05/2025 05:27:45 PM,6146563,3,1,1101.0,109.0,367.0,367.0,367.0,0.0,109.0,109.0,109.0,0.0,196.85798388465227,0.6507701946600075,2048854.3333333335,1995043.622609875,4090632.0,104084.0,6042479.0,3021239.5,1512349.37700007,4090632.0,1951847.0,0,0,0,0,0,0,0,0,0,24,8,0.48807764599500564,0.16269254866500188,109.0,367.0,263.8,141.31241983633285,19969.2,0,0,0,0,0,0,0,0,0.0,329.75,367.0,109.0,0,0,0,0,0,0,3,1101,1,109,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
162.159.130.234-192.168.16.107-443-64474-6,162.159.130.234,443,192.168.16.107,64474,6,11/05/2025 05:27:45 PM,8579809,20,22,1674.0,83.0,208.0,40.0,83.69999999999999,46.351176672737964,83.0,0.0,3.772727272727272,17.695659457515667,204.7831134702416,4.89521386781454,209263.63414634147,357368.27050500415,1625831.0,36.0,8428793.0,443620.68421052635,457739.9116331181,1665987.0,43908.0,8579809.0,408562.33333333326,448088.5519955105,1666121.0,40770.0,0,1,0,0,400,452,2.3310542227688287,2.5641596450457116,0.0,208.0,42.7906976744186,52.54864328797103,2761.3599114064227,0,0,0,1,1,0,0,0,1.0,43.80952380952381,83.7,3.772727272727273,0,0,0,0,0,0,20,1674,22,83,-1,254,20,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-35.207.251.29-62539-50004-17,35.207.251.29,50004,192.168.16.107,62539,17,11/05/2025 05:27:45 PM,9018285,11,5,484.0,188.0,52.0,8.0,44.0,17.798876369029593,60.0,8.0,37.6,27.2176413379264,74.51527646331868,1.7741732491266353,601219.0,451403.8207202694,1100190.0,12386.0,8018047.0,801804.7,420629.0358876678,1100190.0,12386.0,8977144.0,2244286.0,2034609.3535325152,4417437.0,437601.0,0,0,0,0,88,40,1.2197441087745617,0.5544291403520736,8.0,60.0,42.58823529411765,19.94698856823196,397.88235294117646,0,0,0,0,0,0,0,0,0.0,45.25,44.0,37.6,0,0,0,0,0,0,11,484,5,188,-1,-1,11,0,0,0,0,0,0,0,0,0,No Label
162.159.130.235-192.168.16.107-443-64490-6,192.168.16.107,64490,162.159.130.235,443,6,11/05/2025 05:27:51 PM,82582,1,2,0.0,129.0,0.0,0.0,0.0,0.0,73.0,56.0,64.5,12.020815280171307,1562.0837470635247,36.327529001477316,41291.0,2262.741699796952,42891.0,39691.0,0,0,0,0,0,42891.0,42891.0,0.0,42891.0,42891.0,0,1,0,0,20,40,12.109176333825772,24.218352667651544,0.0,73.0,50.5,34.60732099811637,1197.6666666666665,0,0,0,1,1,0,0,0,2.0,67.33333333333333,0.0,64.5,0,0,0,0,0,0,1,0,2,129,-1,12,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-35.186.224.45-64433-443-6,192.168.16.107,64433,35.186.224.45,443,6,11/05/2025 05:27:45 PM,184790,1,3,0.0,83.0,0.0,0.0,0.0,0.0,43.0,0.0,27.666666666666668,24.00694344004112,449.15850424806536,21.64619297581038,61596.666666666664,36751.22765749919,104026.0,39699.0,0,0,0,0,0,143725.0,71862.5,45486.05791338704,104026.0,39699.0,0,1,0,0,20,60,5.411548243952595,16.234644731857784,0.0,43.0,25.2,23.03692687838376,530.7,0,0,0,1,1,0,0,0,3.0,31.5,0.0,27.666666666666668,0,0,0,0,0,0,1,0,3,83,-1,1048,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-4.213.25.242-49444-443-6,192.168.16.107,49444,4.213.25.242,443,6,11/05/2025 05:27:51 PM,3000110,1,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.6666422231184856,0.6666422231184856,3000110.0,0.0,3000110.0,3000110.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.3333211115592428,0.3333211115592428,1.0,1.0,1.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,1.5,1.0,1.0,0,0,0,0,0,0,1,1,1,1,-1,252,1,0,0,0,0,0,0,0,0,0,No Label
