Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.16.107-52.98.86.162-63852-443-6,52.98.86.162,443,192.168.16.107,63852,6,11/05/2025 04:51:50 PM,54,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,37037.03703703704,54.0,0.0,54.0,54.0,0,0,0,0,0,54.0,54.0,0.0,54.0,54.0,0,0,0,0,0,40,0.0,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1024,0,0,0,0,0,0,0,0,0,0,No Label
150.109.28.234-192.168.16.107-443-63511-6,150.109.28.234,443,192.168.16.107,63511,6,11/05/2025 04:51:51 PM,55,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,36363.63636363636,55.0,0.0,55.0,55.0,0,0,0,0,0,55.0,55.0,0.0,55.0,55.0,0,0,0,0,0,40,0.0,36363.63636363636,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
162.159.130.234-192.168.16.107-443-63724-6,162.159.130.234,443,192.168.16.107,63724,6,11/05/2025 04:51:46 PM,7064108,12,13,724.0,105.0,137.0,0.0,60.333333333333336,33.13699754142801,54.0,0.0,8.076923076923077,19.725032904330554,117.35381169144073,3.539017240393267,294337.8333333333,525903.3693686278,1929870.0,109.0,6600395.0,600035.9090909091,693193.1673648341,1970637.0,21520.0,7064108.0,588675.6666666666,660968.124474909,1970102.0,41084.0,0,1,0,0,240,260,1.698728275388768,1.8402889650044987,0.0,137.0,33.846153846153854,36.92878801985498,1363.7353846153844,0,0,0,1,1,0,0,0,1.0,35.2,60.333333333333336,8.076923076923077,0,0,0,0,0,0,12,724,13,105,-1,252,11,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-52.123.128.14-63887-443-6,52.123.128.14,443,192.168.16.107,63887,6,11/05/2025 04:51:51 PM,54,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,37037.03703703704,54.0,0.0,54.0,54.0,0,0,0,0,0,54.0,54.0,0.0,54.0,54.0,0,0,0,0,0,40,0.0,37037.03703703704,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1019,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-4.213.25.241-63476-443-6,4.213.25.241,443,192.168.16.107,63476,6,11/05/2025 04:51:46 PM,50,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,40000.0,50.0,0.0,50.0,50.0,0,0,0,0,0,50.0,50.0,0.0,50.0,50.0,0,0,0,0,0,40,0.0,40000.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,251,0,0,0,0,0,0,0,0,0,0,No Label
