Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
162.159.130.234-192.168.16.107-443-64474-6,162.159.130.234,443,192.168.16.107,64474,6,11/05/2025 05:26:59 PM,8796870,17,17,2283.0,57.0,860.0,43.0,134.29411764705884,195.4797830678029,57.0,0.0,3.352941176470589,13.82453062707098,266.0037035900269,3.8650110778038096,266571.81818181823,651612.6564463667,3100494.0,62.0,8457738.0,528608.6249999999,893753.6007262758,3140273.0,5362.0,8796870.0,549804.3750000001,880088.8907675842,3140297.0,5410.0,0,1,0,0,340,352,1.9325055389019048,1.9325055389019048,0.0,860.0,68.48571428571428,149.54133236009906,22362.61008403361,0,0,0,1,1,0,0,0,1.0,70.5,134.2941176470588,3.3529411764705883,0,0,0,0,0,0,17,2283,17,57,-1,255,17,0,0,0,0,0,0,0,0,0,No Label
162.159.138.234-192.168.16.107-443-64513-6,162.159.138.234,443,192.168.16.107,64513,6,11/05/2025 05:26:58 PM,58,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,34482.75862068965,58.0,0.0,58.0,58.0,0,0,0,0,0,58.0,58.0,0.0,58.0,58.0,0,0,0,0,0,40,0.0,34482.75862068965,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.102-239.255.255.250-55313-1900-17,192.168.16.102,55313,239.255.255.250,1900,17,11/05/2025 05:27:00 PM,3076658,3,1,411.0,137.0,137.0,137.0,137.0,0.0,137.0,137.0,137.0,0.0,178.11534463694048,1.3001120046492005,1025552.6666666667,1688422.6682262747,2974279.0,0.0,2974279.0,1487139.5,2103132.8500407436,2974279.0,0.0,0,0,0,0,0,0,0,0,0,24,8,0.9750840034869004,0.32502800116230013,137.0,137.0,137.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,171.25,137.0,137.0,0,0,0,0,0,0,3,411,1,137,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
192.168.16.107-35.207.251.29-62783-50004-17,192.168.16.107,62783,35.207.251.29,50004,17,11/05/2025 05:26:59 PM,9028768,3,13,128.0,544.0,60.0,8.0,42.66666666666667,30.02221399786054,52.0,8.0,41.84615384615385,19.29527642475464,74.42875927258294,1.7721133160138793,601917.8666666667,454915.2555757527,1000375.0,8053.0,3307743.0,1653871.5,2232913.81444616,3232780.0,74963.0,9028768.0,752397.3333333335,444716.3413084658,1001634.0,8053.0,0,0,0,0,24,104,0.3322712467526024,1.439842069261277,8.0,60.0,40.0,21.447610589527216,460.0,0,0,0,0,0,0,0,0,4.0,42.5,42.666666666666664,41.84615384615385,0,0,0,0,0,0,3,128,13,544,-1,-1,3,0,0,0,0,0,0,0,0,0,No Label
