Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.66-88.99.208.233-53221-443-6,88.99.208.233,443,192.168.1.66,53221,6,16/06/2025 01:56:26 PM,0,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,61.5,31.0,46.0,0,0,0,0,0,0,1,31,1,46,-1,161,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-88.99.208.233-53221-443-6,192.168.1.66,53221,88.99.208.233,443,6,16/06/2025 01:56:26 PM,99,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20202.020202020205,99.0,0.0,99.0,99.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,10101.010101010103,10101.010101010103,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-82.145.213.8-53302-443-6,82.145.213.8,443,192.168.1.66,53302,6,16/06/2025 01:56:32 PM,95,1,1,31.0,46.0,31.0,31.0,31.0,0.0,46.0,46.0,46.0,0.0,810526.3157894736,21052.631578947367,95.0,0.0,95.0,95.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,10526.315789473683,10526.315789473683,31.0,46.0,41.0,8.660254037844387,75.0,0,0,0,1,1,0,0,0,1.0,61.5,31.0,46.0,0,0,0,0,0,0,1,31,1,46,-1,501,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-82.145.213.8-53302-443-6,192.168.1.66,53302,82.145.213.8,443,6,16/06/2025 01:56:32 PM,49,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40816.32653061225,49.0,0.0,49.0,49.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20408.163265306124,20408.163265306124,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-76.76.21.21-53418-443-6,192.168.1.66,53418,76.76.21.21,443,6,16/06/2025 01:56:36 PM,75187,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.20068628885312,25062.333333333332,21694.17812071555,38650.0,43.0,36494.0,36494.0,0.0,36494.0,36494.0,38650.0,38650.0,0.0,38650.0,38650.0,0,0,0,0,40,64,26.60034314442656,26.60034314442656,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-76.76.21.21-53419-443-6,192.168.1.66,53419,76.76.21.21,443,6,16/06/2025 01:56:36 PM,55654,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.8726416789449,18551.333333333332,17144.01546701744,33881.0,39.0,21734.0,21734.0,0.0,21734.0,21734.0,33881.0,33881.0,0.0,33881.0,33881.0,0,0,0,0,40,64,35.93632083947245,35.93632083947245,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-76.76.21.21-53420-443-6,192.168.1.66,53420,76.76.21.21,443,6,16/06/2025 01:56:36 PM,55083,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.61768603743441,18361.0,20632.998255222145,40718.0,52.0,14313.0,14313.0,0.0,14313.0,14313.0,40718.0,40718.0,0.0,40718.0,40718.0,0,0,0,0,40,64,36.308843018717205,36.308843018717205,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-76.76.21.21-53421-443-6,192.168.1.66,53421,76.76.21.21,443,6,16/06/2025 01:56:36 PM,54935,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.81332483844544,18311.666666666668,20535.73281705168,40553.0,70.0,14312.0,14312.0,0.0,14312.0,14312.0,40553.0,40553.0,0.0,40553.0,40553.0,0,0,0,0,40,64,36.40666241922272,36.40666241922272,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-76.76.21.21-53422-443-6,192.168.1.66,53422,76.76.21.21,443,6,16/06/2025 01:56:36 PM,54673,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.16225559233992,18224.333333333332,20363.70767648498,40228.0,42.0,14403.0,14403.0,0.0,14403.0,14403.0,40228.0,40228.0,0.0,40228.0,40228.0,0,0,0,0,40,64,36.58112779616996,36.58112779616996,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,65535,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-76.76.21.21-53419-443-6,76.76.21.21,443,192.168.1.66,53419,6,16/06/2025 01:56:36 PM,21844,5,4,3278.0,0.0,1412.0,0.0,655.6,714.9383190178017,0.0,0.0,0.0,0.0,150064.09082585608,412.0124519318806,2730.5,5687.320006571009,16020.0,7.0,21673.0,5418.25,7501.932345513832,16027.0,109.0,5824.0,1941.3333333333335,3184.086734580786,5618.0,103.0,0,0,0,0,100,80,228.89580662882258,183.11664530305805,0.0,1412.0,327.79999999999995,588.6968282193777,346563.9555555556,0,0,0,0,1,0,0,0,0.0,364.22222222222223,655.6,0.0,0,0,0,0,0,0,5,3278,4,0,-1,0,3,0,0,0,0,0,0,0,0,0,No Label
