Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.66-204.79.197.222-50856-443-6,192.168.1.66,50856,204.79.197.222,443,6,16/06/2025 11:45:51 AM,43931,0,3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,68.28890760510801,21965.5,30912.5871531323,43824.0,107.0,0,0,0,0,0,43931.0,21965.5,30912.5871531323,43824.0,107.0,0,0,0,0,0,60,0.0,68.28890760510801,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,3,0,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-44.215.163.104-50851-443-6,192.168.1.66,50851,44.215.163.104,443,6,16/06/2025 11:45:44 AM,15001915,1,5,0.0,64.0,0.0,0.0,0.0,0.0,39.0,0.0,12.8,17.8801565988668,4.26612202508813,0.39994893985201224,3000383.0000000005,6542412.062257772,1.4701496E7,10.0,0,0,0,0,0,1.5001915E7,3750478.7500000005,7302048.792135048,1.4701496E7,94.0,0,0,0,0,20,112,0.06665815664200203,0.33329078321001016,0.0,39.0,9.285714285714286,15.787276371752515,249.23809523809527,0,0,0,0,1,0,0,0,5.0,10.833333333333334,0.0,12.8,0,0,0,0,0,0,1,0,5,64,-1,176,0,0,300214.0,0.0,300214.0,300214.0,1.4701496E7,0.0,1.4701496E7,1.4701496E7,No Label
192.168.1.66-44.227.111.92-50860-443-6,192.168.1.66,50860,44.227.111.92,443,6,16/06/2025 11:45:50 AM,16742844,7,13,1159.0,7780.0,1033.0,0.0,165.57142857142858,385.37162027617666,1412.0,0.0,598.4615384615383,687.3818220107142,533.8997365083255,1.1945401868404195,881202.3157894737,2618201.3341075727,1.0642376E7,0.0,1.1522755E7,1920459.1666666667,4294348.459384423,1.0682822E7,2299.0,1.6742844E7,1395237.0,3247837.8343316345,1.0682162E7,0.0,0,0,0,0,140,284,0.41808906539414686,0.7764511214462727,0.0,1412.0,425.6666666666667,616.5990052970677,380194.3333333333,0,1,0,0,0,0,0,0,1.0,446.95,165.57142857142858,598.4615384615385,0,0,0,0,0,0,7,1159,13,7780,-1,130,2,0,1100068.0,0.0,1100068.0,1100068.0,1.0642376E7,0.0,1.0642376E7,1.0642376E7,No Label
192.168.1.66-44.227.111.92-50861-443-6,192.168.1.66,50861,44.227.111.92,443,6,16/06/2025 11:45:50 AM,16497850,5,10,126.0,4363.0,126.0,0.0,25.2,56.3489130329947,1300.0,0.0,436.3,606.9180889268886,272.09606100188813,0.9092093818285413,1178417.857142857,3024330.3714355286,1.065494E7,0.0,1.1268314E7,2817078.5,5253796.086055523,1.0695151E7,576.0,1.649785E7,1833094.4444444445,3697375.5118665295,1.0695325E7,0.0,0,0,0,0,100,216,0.3030697939428471,0.6061395878856942,0.0,1300.0,280.56250000000006,514.7914747740099,265010.2625,0,1,0,0,0,0,0,0,2.0,299.26666666666665,25.2,436.3,0,0,0,0,0,0,5,126,10,4363,-1,28240,1,0,842521.0,0.0,842521.0,842521.0,1.065494E7,0.0,1.065494E7,1.065494E7,No Label
192.168.1.66-44.215.163.104-50851-443-6,192.168.1.66,50851,44.215.163.104,443,6,16/06/2025 11:45:59 AM,32994632,2,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12123184159168678,1.0998210666666666E7,1.6820562273430973E7,3.036133E7,18.0,2633284.0,2633284.0,0.0,2633284.0,2633284.0,3.036133E7,3.036133E7,0.0,3.036133E7,3.036133E7,0,0,0,0,40,40,0.06061592079584339,0.06061592079584339,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,2,0,-1,176,0,0,0,0,0,0,3.036133E7,0.0,3.036133E7,3.036133E7,No Label
192.168.1.66-44.227.111.92-50861-443-6,192.168.1.66,50861,44.227.111.92,443,6,16/06/2025 11:46:07 AM,25154396,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07950896535142407,2.5154396E7,0.0,2.5154396E7,2.5154396E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.039754482675712036,0.039754482675712036,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,65453,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-44.227.111.92-50860-443-6,192.168.1.66,50860,44.227.111.92,443,6,16/06/2025 11:46:07 AM,25159653,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07949235229913545,2.5159653E7,0.0,2.5159653E7,2.5159653E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,0.03974617614956773,0.03974617614956773,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,253,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-44.215.163.104-50850-443-6,192.168.1.66,50850,44.215.163.104,443,6,16/06/2025 11:45:38 AM,60313841,6,8,40.0,241.0,39.0,0.0,6.666666666666667,15.845083359410472,81.0,0.0,30.125,29.95919844436048,4.658963769195201,0.23211919134780357,4639526.230769231,9436746.934569463,3.0252148E7,14.0,6.031372E7,1.2062744E7,1.2551893448272556E7,3.0252167E7,26.0,6.0313798E7,8616256.857142858,1.1818826428341005E7,3.0252162E7,85.0,0,1,0,0,120,172,0.09947965343477297,0.13263953791303063,0.0,81.0,22.600000000000005,27.732909795300703,769.1142857142858,0,0,0,1,1,0,0,0,1.0,24.214285714285715,6.666666666666667,30.125,0,0,0,0,0,0,6,40,8,241,-1,425,2,0,210535.0,182313.10121875498,316365.0,19.0,1.9894028666666668E7,8970456.267643545,3.0252148E7,1.4681674E7,No Label
192.168.1.66-44.215.163.104-50850-443-6,192.168.1.66,50850,44.215.163.104,443,6,16/06/2025 11:46:39 AM,35,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,57142.857142857145,35.0,0.0,35.0,35.0,0,0,0,0,0,35.0,35.0,0.0,35.0,35.0,0,0,0,0,0,40,0.0,57142.857142857145,0.0,0.0,0.0,0.0,0.0,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,425,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-101.33.47.68-50869-8081-6,192.168.1.66,50869,101.33.47.68,8081,6,16/06/2025 11:46:48 AM,73779,3,2,1130.0,0.0,1130.0,0.0,376.66666666666663,652.4058041842771,0.0,0.0,0.0,0.0,15316.011331137586,67.76996164220171,18444.75,36795.50818034723,73638.0,18.0,63.0,31.5,19.091883092036785,45.0,18.0,73638.0,73638.0,0.0,73638.0,73638.0,0,0,0,0,60,56,40.661976985321026,27.107984656880685,0.0,1130.0,188.33333333333334,461.3205682241652,212816.66666666666,0,1,0,0,0,0,0,0,0.0,226.0,376.6666666666667,0.0,0,0,0,0,0,0,3,1130,2,0,-1,42340,1,0,0,0,0,0,0,0,0,0,No Label
