Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
162.159.136.234-192.168.1.66-443-50262-6,162.159.136.234,443,192.168.1.66,50262,6,16/06/2025 11:58:12 AM,119500016,151,125,27359.0,319.0,1412.0,0.0,181.1854304635761,315.0850129509709,157.0,0.0,2.552000000000001,16.21004069565646,231.61503175028864,2.309623121724101,434545.5127272729,925972.4104627956,5889820.0,0.0,1.19107761E8,794051.7400000001,1159721.6887673358,5930856.0,0.0,1.19500016E8,963709.8064516133,1204906.5078915092,5930805.0,237.0,0,1,0,0,3020,2500,1.263598157175142,1.0460249645489588,0.0,1412.0,100.48736462093865,248.9821104522893,61992.09132527599,0,0,0,1,1,0,0,0,0.0,100.85144927536231,181.18543046357615,2.552,0,0,0,0,0,0,151,27359,125,319,-1,254,148,0,1.00554302E8,0.0,1.00554302E8,1.00554302E8,5889820.0,0.0,5889820.0,5889820.0,No Label
134.221.96.0-0.0.0.52-0-0-0,134.221.96.0,0,0.0.0.52,0,0,16/06/2025 11:58:12 AM,110522938,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21714949343818565,4805345.130434783,4954278.675852396,9880581.0,153725.0,1.10356929E8,5016224.045454545,4964087.795429483,9880581.0,153725.0,0,0,0,0,0,0,0,0,0,0,0,0.20810159787826127,0.009047895559924402,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,165769.63636363635,8452.956574746226,180362.0,153725.0,9866171.636363637,9793.090301562217,9880581.0,9849573.0,No Label
192.168.1.66-74.125.250.129-57069-19302-17,192.168.1.66,57069,74.125.250.129,19302,17,16/06/2025 11:58:12 AM,110359552,11,13,220.0,404.0,20.0,20.0,20.0,0.0,32.0,20.0,31.076923076923077,3.328201177351375,5.654245497480816,0.2174709806723391,4798241.391304347,5103398.9707804965,1.0016551E7,15546.0,1.00312377E8,1.00312377E7,1269.5899644287224,1.0033767E7,1.0028564E7,1.10359552E8,9196629.333333332,2890278.7777250307,1.0041333E7,18778.0,0,0,0,0,88,104,0.09967419947482209,0.117796781197517,20.0,32.0,25.76,6.118823416311342,37.44,0,0,0,0,0,0,0,0,1.0,26.833333333333332,20.0,31.076923076923077,0,0,0,0,0,0,11,220,13,404,-1,-1,11,0,19871.090909090908,3298.2259611659556,28102.0,16556.0,1.0011402181818182E7,3866.656095858119,1.0016551E7,1.0002669E7,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,16/06/2025 11:58:12 AM,115197251,25,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22569983028501261,4607890.04,1127528.0401691226,5300527.0,1015444.0,1.10148789E8,4589532.875000002,1147956.1468809538,5300527.0,1015444.0,0,0,0,0,0,0,0,0,0,0,0,0.2170190675817429,0.008680762703269717,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,25,0,1,0,-1,-1,0,0,6007090.25,2070599.9056183975,9109063.0,4825958.0,5064938.333333333,59458.52750595573,5300527.0,5025348.0,No Label
134.221.96.0-0.0.0.32-0-0-0,134.221.96.0,0,0.0.0.32,0,0,16/06/2025 11:58:12 AM,116168143,74,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6456158983276508,1569839.7702702703,1745094.840014363,4889270.0,1165.0,1.16163401E8,1591279.4657534247,1747330.9081955943,4889270.0,1165.0,0,0,0,0,0,0,0,0,0,0,0,0.6370076863499488,0.00860821197770201,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,74,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.98.141-141.162.4.214-0-0-0,134.221.98.141,0,141.162.4.214,0,0,16/06/2025 11:58:11 AM,102488913,167057,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1630.0104578141052,613.4966688016515,103355.78515761463,2.1534766E7,0.0,1.02488807E8,613.4997066851909,103356.09449627233,2.1534766E7,0.0,0,0,0,0,0,0,0,0,0,0,0,1630.0007006611536,0.009757152951753913,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,167057,0,1,0,-1,-1,0,0,3483265.75,816876.8147525366,4480548.0,2498358.0,2.112093275E7,277167.5689582926,2.1534766E7,2.0956579E7,No Label
134.221.98.141-141.162.4.207-0-0-0,134.221.98.141,0,141.162.4.207,0,0,16/06/2025 11:58:11 AM,102132935,78,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7735017112746245,1309396.602564103,4657629.985923678,2.1627597E7,10404.0,1.01982096E8,1324442.8051948056,4686263.700817806,2.1627597E7,10404.0,0,0,0,0,0,0,0,0,0,0,0,0.7637105503724141,0.009791160902210437,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,78,0,1,0,-1,-1,0,0,3357031.0,891204.2490888382,4438380.0,2272995.0,2.120569525E7,283924.4713750177,2.1627597E7,2.101094E7,No Label
255.250.0.0-0.3.240.104-0-0-0,255.250.0.0,0,0.3.240.104,0,0,16/06/2025 11:58:15 AM,115228855,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20828116360264104,5009950.217391305,5708.935117678784,5021653.0,4998078.0,1.10217999E8,5009909.045454545,5839.78533915066,5021653.0,4998078.0,0,0,0,0,0,0,0,0,0,0,0,0.19960278178586432,0.00867838181677671,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,4998774.5,984.9997461928607,4999471.0,4998078.0,5011014.571428572,4703.558765142041,5021653.0,5002013.0,No Label
134.221.96.5-3.193.0.32-0-0-0,134.221.96.5,0,3.193.0.32,0,0,16/06/2025 11:58:17 AM,58028154,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034466028335142285,5.8028154E7,0.0,5.8028154E7,5.8028154E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017233014167571142,0.017233014167571142,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.8028154E7,0.0,5.8028154E7,5.8028154E7,No Label
134.221.96.8-204.151.0.32-0-0-0,134.221.96.8,0,204.151.0.32,0,0,16/06/2025 11:58:17 AM,56762697,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0352344075546657,5.6762697E7,0.0,5.6762697E7,5.6762697E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01761720377733285,0.01761720377733285,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.6762697E7,0.0,5.6762697E7,5.6762697E7,No Label
134.221.96.4-153.251.0.32-0-0-0,134.221.96.4,0,153.251.0.32,0,0,16/06/2025 11:58:17 AM,56766566,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035232006107256866,5.6766566E7,0.0,5.6766566E7,5.6766566E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017616003053628433,0.017616003053628433,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.6766566E7,0.0,5.6766566E7,5.6766566E7,No Label
134.221.96.12-147.180.0.32-0-0-0,134.221.96.12,0,147.180.0.32,0,0,16/06/2025 11:58:17 AM,57098190,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035027380027282826,5.709819E7,0.0,5.709819E7,5.709819E7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017513690013641413,0.017513690013641413,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5.709819E7,0.0,5.709819E7,5.709819E7,No Label
150.109.28.54-192.168.1.66-443-49773-6,150.109.28.54,443,192.168.1.66,49773,6,16/06/2025 11:58:17 AM,91998299,3,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08695812951932948,1.3142614142857144E7,1.6395031986049334E7,3.0999595E7,22.0,6.1998215E7,3.09991075E7,843.5783899555512,3.0999704E7,3.0998511E7,9.1998299E7,2.299957475E7,1.5340238847345835E7,3.0999628E7,61.0,0,0,0,0,60,100,0.032609298569748556,0.05434883094958092,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,5,0,-1,251,0,0,67.66666666666667,38.4360941477322,109.0,33.0,3.0666024666666668E7,576793.6852483159,3.0999595E7,3.0000001E7,No Label
134.221.96.4-27.103.0.20-0-0-0,134.221.96.4,0,27.103.0.20,0,0,16/06/2025 11:58:21 AM,106173606,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07534829324719365,1.5167657999999998E7,5840.377841658302,1.5177355E7,1.5161685E7,9.0996251E7,1.5166041833333334E7,4357.8963464802855,1.5173954E7,1.5161685E7,0,0,0,0,0,0,0,0,0,0,0,0.06592975659129445,0.009418536655899206,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,1.5167657999999998E7,5840.377841658302,1.5177355E7,1.5161685E7,No Label
134.221.96.4-27.103.0.48-0-0-0,134.221.96.4,0,27.103.0.48,0,0,16/06/2025 11:58:22 AM,106169622,7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07535112068120578,1.5167088857142858E7,3715.77598125299,1.5174557E7,1.5163286E7,9.0995065E7,1.5165844166666668E7,1885.3786268720116,1.5167697E7,1.5163286E7,0,0,0,0,0,0,0,0,0,0,0,0.06593223059605505,0.009418890085150722,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,7,0,1,0,-1,-1,0,0,0,0,0,0,1.5167088857142858E7,3715.77598125299,1.5174557E7,1.5163286E7,No Label
