Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
157.255.4.39-192.168.1.66-443-56229-6,192.168.1.66,56229,157.255.4.39,443,6,16/06/2025 05:31:51 PM,254498,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,7.858607926191954,254498.0,0.0,254498.0,254498.0,0,0,0,0,0,254498.0,254498.0,0.0,254498.0,254498.0,0,0,0,0,0,40,0.0,7.858607926191954,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,131,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-20.42.65.90-56237-443-6,192.168.1.66,56237,20.42.65.90,443,6,16/06/2025 05:32:09 PM,1168053,10,11,1399.0,4678.0,904.0,0.0,139.9,278.9697116175877,1412.0,0.0,425.2727272727273,638.671604333415,5202.674878622802,17.97863624338964,58402.65,98422.75009113812,227514.0,0.0,947321.0,105257.88888888889,124918.0961564861,270756.0,35.0,1165869.0,116586.9,122636.28547905387,260765.0,0.0,0,0,0,0,200,244,8.561255353995067,9.417380889394574,0.0,1412.0,276.22727272727275,501.70869292260875,251711.61255411254,0,1,0,0,0,0,0,0,1.0,289.3809523809524,139.9,425.27272727272725,0,0,0,0,0,0,10,1399,11,4678,-1,16386,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-20.42.65.90-56235-443-6,192.168.1.66,56235,20.42.65.90,443,6,16/06/2025 05:32:07 PM,2464226,11,11,1615.0,4678.0,1120.0,0.0,146.8181818181818,331.0905671207859,1412.0,0.0,425.2727272727273,638.671604333415,2553.7430414255837,8.927752568149188,117344.09523809524,261011.52762778598,1170921.0,0.0,2223989.0,222398.90000000002,357984.05763461656,1170921.0,71.0,1254047.0,125404.7,126386.88578421944,271808.0,0.0,0,0,0,0,220,244,4.463876284074594,4.463876284074594,0.0,1412.0,273.6086956521739,508.1133319474768,258179.15810276679,0,1,0,0,0,0,0,0,1.0,286.04545454545456,146.8181818181818,425.27272727272725,0,0,0,0,0,0,11,1615,11,4678,-1,16381,5,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-20.42.65.90-56237-443-6,20.42.65.90,443,192.168.1.66,56237,6,16/06/2025 05:32:10 PM,0,1,1,0.0,42.0,0.0,0.0,0.0,0.0,42.0,42.0,42.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,0,0,1,1,0,0,0,1.0,42.0,0.0,42.0,0,0,0,0,0,0,1,0,1,42,-1,16386,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.179.143.46-56240-443-6,192.168.1.66,56240,18.179.143.46,443,6,16/06/2025 05:32:14 PM,881671,8,14,3829.0,662.0,1412.0,0.0,478.625,616.5987205167208,209.0,0.0,47.285714285714285,67.65685885001275,5093.736779365546,24.952618380325543,41984.333333333336,79560.57175092028,297893.0,0.0,734198.0,104885.42857142857,107072.15661857373,297893.0,37.0,881671.0,67820.84615384616,100270.23171148234,325571.0,0.0,0,0,0,0,172,316,9.07367941102747,15.878938969298073,0.0,1412.0,195.26086956521738,410.53769812409143,168541.20158102765,0,1,0,0,0,0,0,0,1.0,204.13636363636363,478.625,47.285714285714285,0,0,0,0,0,0,8,3829,14,662,-1,12,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.179.143.46-56240-443-6,192.168.1.66,56240,18.179.143.46,443,6,16/06/2025 05:32:15 PM,53074,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,452.1988167464295,56.524852093303686,26537.0,36656.41553671062,52457.0,617.0,52457.0,52457.0,0.0,52457.0,52457.0,0,0,0,0,0,0,0,0,0,40,20,37.683234728869124,18.841617364434562,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.179.143.46-56241-443-6,192.168.1.66,56241,18.179.143.46,443,6,16/06/2025 05:32:15 PM,431565,5,11,530.0,604.0,530.0,0.0,106.0,237.0232056149777,209.0,0.0,54.909090909090914,73.67557878354881,2627.645893434361,37.07436886679874,28771.0,58514.57890255092,144920.0,9.0,286483.0,71620.75,82420.02397627654,146105.0,200.0,431565.0,43156.5,68190.72328118474,144920.0,92.0,0,0,0,0,100,244,11.585740270874608,25.488628595924137,0.0,530.0,66.70588235294116,135.25474331140958,18293.845588235297,0,1,0,0,0,0,0,0,2.0,70.875,106.0,54.90909090909091,0,0,0,0,0,0,5,530,11,604,-1,16,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.179.143.46-56241-443-6,192.168.1.66,56241,18.179.143.46,443,6,16/06/2025 05:32:15 PM,509,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,47151.27701375246,5893.909626719057,254.5,74.24621202458749,307.0,202.0,202.0,202.0,0.0,202.0,202.0,0,0,0,0,0,0,0,0,0,40,20,3929.2730844793714,1964.6365422396857,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.172.64.36-56053-443-6,18.172.64.36,443,192.168.1.66,56053,6,16/06/2025 05:32:09 PM,29224765,3,3,39.0,1.0,39.0,0.0,13.0,22.516660498395403,1.0,0.0,0.3333333333333333,0.5773502691896257,1.3687021948679483,0.20530532923019226,5844953.0,7988858.121825453,1.472924E7,15.0,1.4729334E7,7364667.0,1.0415079017686712E7,1.472924E7,94.0,1.4462144E7,7231072.0,1.0226258879692905E7,1.4462129E7,15.0,0,0,0,0,72,60,0.10265266461509613,0.10265266461509613,0.0,39.0,5.7142857142857135,14.682350921137544,215.57142857142853,0,0,0,0,1,0,0,0,1.0,6.666666666666667,13.0,0.3333333333333333,0,0,0,0,0,0,3,39,3,1,-1,255,1,0,16651.0,23526.85682363881,33287.0,15.0,1.45956845E7,188875.9994295199,1.472924E7,1.4462129E7,No Label
192.168.1.66-18.172.64.36-56053-443-6,192.168.1.66,56053,18.172.64.36,443,6,16/06/2025 05:32:39 PM,28,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71428.57142857143,28.0,0.0,28.0,28.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,35714.28571428572,35714.28571428572,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
