Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.66-35.217.17.196-55758-443-6,192.168.1.66,55758,35.217.17.196,443,6,16/06/2025 05:02:54 PM,5596533,11,14,771.0,4937.0,327.0,0.0,70.09090909090908,108.12904748073439,1412.0,0.0,352.64285714285717,587.8893939853308,1019.9171522798132,4.4670512976516,233188.87499999997,976307.9292328745,4803552.0,6.0,5401840.0,540184.0,1570045.4844496986,5002455.0,17.0,5596402.0,430492.46153846156,1317176.1380369507,4803552.0,41.0,0,0,0,0,220,304,1.9655025709667038,2.501548726684896,0.0,1412.0,219.5384615384616,453.9520882885533,206072.4984615385,0,1,0,0,0,0,0,0,1.0,228.32,70.0909090909091,352.64285714285717,0,0,0,0,0,0,11,771,14,4937,-1,484,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-35.217.17.196-55758-443-6,35.217.17.196,443,192.168.1.66,55758,6,16/06/2025 05:03:00 PM,84,1,2,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,12.0,16.97056274847714,285714.28571428574,35714.28571428572,42.0,2.8284271247461903,44.0,40.0,0,0,0,0,0,44.0,44.0,0.0,44.0,44.0,0,1,0,0,20,40,11904.761904761905,23809.52380952381,0.0,24.0,12.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,2.0,16.0,0.0,12.0,0,0,0,0,0,0,1,0,2,24,-1,0,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-34.154.74.59-55759-443-6,192.168.1.66,55759,34.154.74.59,443,6,16/06/2025 05:02:56 PM,5530949,11,13,758.0,4937.0,314.0,0.0,68.9090909090909,105.06802990963003,1412.0,0.0,379.7692307692308,602.7062791894232,1029.660551923368,4.339219182820163,240476.04347826086,1002372.8532335152,4828386.0,9.0,5357012.0,535701.2,1570771.658891882,5001327.0,14.0,5530810.0,460900.8333333333,1377942.533513765,4828386.0,52.0,0,0,0,0,220,284,1.9888087921259083,2.3504103906942553,0.0,1412.0,227.8,460.9448629355432,212470.16666666672,0,1,0,0,0,0,0,0,1.0,237.29166666666666,68.9090909090909,379.7692307692308,0,0,0,0,0,0,11,758,13,4937,-1,483,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-34.154.74.59-55759-443-6,34.154.74.59,443,192.168.1.66,55759,6,16/06/2025 05:03:02 PM,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,483,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-35.212.207.78-55761-443-6,192.168.1.66,55761,35.212.207.78,443,6,16/06/2025 05:02:57 PM,5794788,11,13,758.0,4937.0,314.0,0.0,68.9090909090909,105.06802990963003,1412.0,0.0,379.7692307692308,602.7062791894232,982.7796978940387,4.141652809386642,251947.30434782605,983893.8236070188,4741405.0,3.0,5530133.0,553013.2999999999,1566691.0821211727,5000928.0,17.0,5794659.0,482888.25000000006,1347021.4734065626,4741405.0,41.0,0,0,0,0,220,284,1.8982575376355444,2.2433952717510977,0.0,1412.0,227.8,460.9448629355432,212470.16666666672,0,1,0,0,0,0,0,0,1.0,237.29166666666666,68.9090909090909,379.7692307692308,0,0,0,0,0,0,11,758,13,4937,-1,484,6,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-35.212.207.78-55761-443-6,35.212.207.78,443,192.168.1.66,55761,6,16/06/2025 05:03:03 PM,0,1,1,0.0,24.0,0.0,0.0,0.0,0.0,24.0,24.0,24.0,0.0,Infinity,Infinity,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,0.0,0.0,0.0,24.0,16.0,13.856406460551018,192.0,0,0,0,1,1,0,0,0,1.0,24.0,0.0,24.0,0,0,0,0,0,0,1,0,1,24,-1,484,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-13.89.179.13-55751-443-6,13.89.179.13,443,192.168.1.66,55751,6,16/06/2025 05:02:01 PM,80712685,3,6,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.33333333333333337,0.5163977794943222,0.024779252480573534,0.1115066361625809,1.0089085624999998E7,1.1803519554887079E7,3.0934411E7,12.0,4.5268383E7,2.26341915E7,1.173828298757363E7,3.0934411E7,1.4333972E7,8.0712685E7,1.6142537E7,1.1329548388805045E7,3.1190802E7,20.0,0,0,0,0,84,120,0.0371688787208603,0.0743377574417206,0.0,1.0,0.19999999999999998,0.4216370213557839,0.17777777777777778,0,0,0,0,1,0,0,0,2.0,0.2222222222222222,0.0,0.3333333333333333,0,0,0,0,0,0,3,0,6,2,-1,255,0,0,85470.33333333334,148011.24711430998,256379.0,12.0,1.9935755333333332E7,9532294.365907209,3.0934411E7,1.4066541E7,No Label
255.250.0.0-0.3.240.104-0-0-0,255.250.0.0,0,0.3.240.104,0,0,16/06/2025 05:01:56 PM,115227645,23,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20828335075319818,5009897.608695652,4342.844278906419,5018512.0,5001486.0,1.10219392E8,5009972.363636365,4429.870690851173,5018512.0,5001486.0,0,0,0,0,0,0,0,0,0,0,0,0.19960487780514824,0.008678472948049923,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,23,0,1,0,-1,-1,0,0,0,0,0,0,5009897.608695652,4342.844278906419,5018512.0,5001486.0,No Label
192.168.1.66-57.144.146.141-51006-443-6,192.168.1.66,51006,57.144.146.141,443,6,16/06/2025 05:01:56 PM,106571317,15,17,224.0,256.0,32.0,0.0,14.933333333333334,16.52472894381831,32.0,0.0,15.058823529411766,14.664884027138154,4.504026163062243,0.30026841087081624,3437784.4193548383,6326636.041429367,1.4964518E7,16873.0,1.06341413E8,7595815.2142857155,7643651.580375012,1.4964518E7,228625.0,1.06530959E8,6658184.9375,7617133.898383254,1.5022927E7,17254.0,0,1,0,0,300,340,0.1407508175956951,0.15951759327512113,0.0,32.0,15.51515151515152,15.354399231411687,235.75757575757578,0,0,0,1,1,0,0,0,1.0,16.0,14.933333333333334,15.058823529411764,0,0,0,0,0,0,15,224,17,256,-1,300,7,0,230299.2857142857,1470.0103984083182,232911.0,228625.0,1.4961422000000002E7,1955.6951023443423,1.4964518E7,1.4959079E7,No Label
162.159.130.234-192.168.1.66-443-55013-6,162.159.130.234,443,192.168.1.66,55013,6,16/06/2025 05:01:56 PM,119880308,273,209,44556.0,224.0,1412.0,0.0,163.20879120879124,256.67087459158057,62.0,0.0,1.07177033492823,7.706117526460113,373.53924716309535,4.020677023952925,249231.4095634095,486162.16757562495,3644018.0,0.0,1.19803822E8,440455.22794117645,600784.5547807214,3644045.0,0.0,1.19880308E8,576347.6346153846,629113.2356478178,3684809.0,1285.0,0,1,0,0,5460,4180,2.2772714264297687,1.7434055975231562,0.0,1412.0,92.84057971014488,208.95190300391587,43660.89776895787,0,0,0,1,1,0,0,0,0.0,93.03319502074689,163.2087912087912,1.0717703349282297,0,0,0,0,0,0,273,44556,209,224,-1,255,270,0,0,0,0,0,0,0,0,0,No Label
