Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.66-18.179.143.46-55802-443-6,192.168.1.66,55802,18.179.143.46,443,6,16/06/2025 05:09:20 PM,433497,4,11,530.0,604.0,530.0,0.0,132.5,265.0,209.0,0.0,54.909090909090914,73.67557878354881,2615.935058374106,34.60231558695908,30964.071428571435,60250.40789196661,142867.0,0.0,142528.0,47509.33333333333,81791.50641315596,141954.0,222.0,433497.0,43349.700000000004,68269.30036594454,142867.0,0.0,0,0,0,0,80,244,9.22728415652242,25.375031430436657,0.0,530.0,70.87499999999999,138.55774969304318,19198.250000000004,0,1,0,0,0,0,0,0,2.0,75.6,132.5,54.90909090909091,0,0,0,0,0,0,4,530,11,604,-1,12,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.179.143.46-55802-443-6,192.168.1.66,55802,18.179.143.46,443,6,16/06/2025 05:09:20 PM,1068,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,22471.91011235955,2808.9887640449438,534.0,313.9554108468271,756.0,312.0,312.0,312.0,0.0,312.0,312.0,0,0,0,0,0,0,0,0,0,40,20,1872.6591760299627,936.3295880149814,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-54.195.199.165-55270-443-6,54.195.199.165,443,192.168.1.66,55270,6,16/06/2025 05:09:21 PM,6045973,4,2,1144.0,0.0,566.0,0.0,286.0,312.6990033029633,0.0,0.0,0.0,0.0,189.21685558304677,0.9923960957152802,1209194.6,2604773.293950032,5866727.0,12.0,179234.0,59744.66666666667,102322.00786894935,177894.0,83.0,12.0,12.0,0.0,12.0,12.0,0,0,0,0,80,40,0.6615973971435202,0.3307986985717601,0.0,566.0,163.42857142857142,268.81335355152845,72260.61904761904,0,0,0,0,1,0,0,0,0.0,190.66666666666666,286.0,0.0,0,0,0,0,0,0,4,1144,2,0,-1,255,3,0,12.0,0.0,12.0,12.0,5866727.0,0.0,5866727.0,5866727.0,No Label
192.168.1.66-54.195.199.165-55270-443-6,192.168.1.66,55270,54.195.199.165,443,6,16/06/2025 05:09:27 PM,11,1,1,0.0,31.0,0.0,0.0,0.0,0.0,31.0,31.0,31.0,0.0,2818181.8181818184,181818.18181818182,11.0,0.0,11.0,11.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20,20,90909.09090909091,90909.09090909091,0.0,31.0,20.666666666666664,17.8978583448784,320.33333333333337,0,0,0,1,1,0,0,0,1.0,31.0,0.0,31.0,0,0,0,0,0,0,1,0,1,31,-1,251,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.179.143.46-55807-443-6,192.168.1.66,55807,18.179.143.46,443,6,16/06/2025 05:09:32 PM,427489,5,11,530.0,604.0,530.0,0.0,106.0,237.0232056149777,209.0,0.0,54.909090909090914,73.67557878354881,2652.699835551324,37.42786364093579,28499.26666666667,57120.91590335449,140383.0,11.0,289333.0,72333.25,83353.51173715878,149359.0,185.0,427489.0,42748.9,66402.81038806515,140397.0,79.0,0,0,0,0,100,244,11.696207387792434,25.731656253143356,0.0,530.0,66.70588235294116,135.25474331140958,18293.845588235297,0,1,0,0,0,0,0,0,2.0,70.875,106.0,54.90909090909091,0,0,0,0,0,0,5,530,11,604,-1,9,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.179.143.46-55807-443-6,192.168.1.66,55807,18.179.143.46,443,6,16/06/2025 05:09:32 PM,53166,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,451.416318699921,56.42703983749013,26583.0,37131.59129366798,52839.0,327.0,52839.0,52839.0,0.0,52839.0,52839.0,0,0,0,0,0,0,0,0,0,40,20,37.618026558326754,18.809013279163377,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.179.143.46-55808-443-6,192.168.1.66,55808,18.179.143.46,443,6,16/06/2025 05:09:32 PM,428851,5,11,530.0,604.0,530.0,0.0,106.0,237.0232056149777,209.0,0.0,54.909090909090914,73.67557878354881,2644.2750512415737,37.308995431979874,28590.066666666673,57130.68085596973,140527.0,8.0,288184.0,72046.0,83054.07090564555,149606.0,191.0,428851.0,42885.1,66380.60290719137,140527.0,89.0,0,0,0,0,100,244,11.65906107249371,25.649934359486164,0.0,530.0,66.70588235294116,135.25474331140958,18293.845588235297,0,1,0,0,0,0,0,0,2.0,70.875,106.0,54.90909090909091,0,0,0,0,0,0,5,530,11,604,-1,13,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.66-18.179.143.46-55808-443-6,192.168.1.66,55808,18.179.143.46,443,6,16/06/2025 05:09:32 PM,636,2,1,24.0,0.0,24.0,0.0,12.0,16.97056274847714,0.0,0.0,0.0,0.0,37735.84905660377,4716.981132075472,318.0,111.72287142747452,397.0,239.0,239.0,239.0,0.0,239.0,239.0,0,0,0,0,0,0,0,0,0,40,20,3144.654088050315,1572.3270440251574,0.0,24.0,6.0,12.0,144.0,0,0,0,0,1,0,0,0,0.0,8.0,12.0,0.0,0,0,0,0,0,0,2,24,1,0,-1,253,1,0,0,0,0,0,0,0,0,0,No Label
150.109.28.54-192.168.1.66-443-55786-6,192.168.1.66,55786,150.109.28.54,443,6,16/06/2025 05:09:09 PM,44843300,3,5,0.0,78.0,0.0,0.0,0.0,0.0,46.0,0.0,15.6,21.57081361469706,1.7393902768083527,0.17839900274957463,6406185.714285715,1.1837892354618955E7,3.0318852E7,11.0,1.4451826E7,7225913.0,1.0218900726527879E7,1.4451767E7,59.0,4.4843225E7,1.121080625E7,1.4437916413289934E7,3.0318852E7,86.0,0,0,0,0,60,112,0.06689962603109048,0.11149937671848414,0.0,46.0,8.777777777777779,17.268307515342794,298.19444444444446,0,0,0,0,1,0,0,0,1.0,9.875,0.0,15.6,0,0,0,0,0,0,3,0,5,78,-1,501,0,0,36311.0,51335.95231414335,72611.0,11.0,2.23852585E7,1.121979552605503E7,3.0318852E7,1.4451665E7,No Label
134.221.98.138-157.248.0.32-0-0-0,134.221.98.138,0,157.248.0.32,0,0,16/06/2025 05:09:02 PM,119790491,105,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8848782496433711,1140861.819047618,1718315.5318616924,6409733.0,241.0,1.19585548E8,1149861.0384615385,1724148.567690162,6409733.0,241.0,0,0,0,0,0,0,0,0,0,0,0,0.8765303416278676,0.0083479080155035,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,105,0,1,0,-1,-1,0,0,8489081.875,1486325.3532338869,1.0613387E7,6857900.0,6295241.375,208174.13606603318,6409733.0,5941039.0,No Label
