Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.16.104-4.213.25.241-51294-443-6,4.213.25.241,443,192.168.16.104,51294,6,05/05/2025 05:08:04 PM,62,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32258.06451612903,62.0,0.0,62.0,62.0,0,0,0,0,0,62.0,62.0,0.0,62.0,62.0,0,0,0,0,0,40,0.0,32258.06451612903,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
162.159.128.235-192.168.16.104-443-54218-6,192.168.16.104,54218,162.159.128.235,443,6,05/05/2025 05:08:02 PM,78811,1,2,0.0,129.0,0.0,0.0,0.0,0.0,73.0,56.0,64.5,12.020815280171307,1636.827346436411,38.065752242707234,39405.5,1158.9480143647513,40225.0,38586.0,0,0,0,0,0,38586.0,38586.0,0.0,38586.0,38586.0,0,1,0,0,20,40,12.68858408090241,25.37716816180482,0.0,73.0,50.5,34.60732099811637,1197.6666666666665,0,0,0,1,1,0,0,0,2.0,67.33333333333333,0.0,64.5,0,0,0,0,0,0,1,0,2,129,-1,15,0,0,0,0,0,0,0,0,0,0,No Label
162.159.137.234-192.168.16.104-443-53845-6,162.159.137.234,443,192.168.16.104,53845,6,05/05/2025 05:07:58 PM,7258981,3,6,922.0,1128.0,800.0,56.0,307.3333333333333,426.6911451311514,800.0,0.0,188.0,308.0980363455762,282.40878437345407,1.239843443590774,907372.6249999999,2478785.8018477475,7041910.0,2914.0,7172350.0,3586175.0,5003976.901568592,7124521.0,47829.0,7258981.0,1451796.2,3125136.604380631,7041910.0,5573.0,0,1,0,0,60,120,0.4132811478635913,0.8265622957271826,0.0,800.0,224.4,310.6016384016314,96473.37777777779,0,0,0,1,1,0,0,0,2.0,249.33333333333334,307.3333333333333,188.0,0,0,0,0,0,0,3,922,6,1128,-1,255,3,0,135096.0,0.0,135096.0,135096.0,7041910.0,0.0,7041910.0,7041910.0,No Label
162.159.134.234-192.168.16.104-443-51145-6,162.159.134.234,443,192.168.16.104,51145,6,05/05/2025 05:07:57 PM,7640987,22,21,3299.0,56.0,765.0,42.0,149.95454545454538,184.00892247329625,56.0,0.0,2.666666666666667,12.220201853215572,439.07940165321577,5.627545237284136,181928.2619047619,569367.7413797741,3643119.0,0.0,7601004.0,361952.5714285714,780269.7903905144,3643263.0,0.0,7640987.0,382049.35,805031.2658611645,3684202.0,172.0,0,1,0,0,440,420,2.879209191168628,2.7483360461155084,0.0,765.0,77.52272727272725,148.44832921997798,22036.906448202964,0,0,0,1,1,0,0,0,0.0,79.32558139534883,149.95454545454547,2.6666666666666665,0,0,0,0,0,0,22,3299,21,56,-1,252,22,0,0,0,0,0,0,0,0,0,No Label
192.168.16.104-35.207.249.145-51467-50005-17,192.168.16.104,51467,35.207.249.145,50005,17,05/05/2025 05:07:57 PM,10003117,141,371,24152.0,52530.0,239.0,8.0,171.2907801418439,71.39563201996245,251.0,8.0,141.5902964959569,66.80455003656208,7665.810566846314,51.184045932882725,19575.57142857143,34874.98077371439,543827.0,0.0,9983433.0,71310.23571428574,324785.6407535472,3361226.0,82.0,9719653.0,26269.33243243244,64679.72551657922,783105.0,0.0,0,0,0,0,1128,2968,14.09560639948528,37.08843953339744,8.0,251.0,149.8518518518519,69.27056808637603,4798.411603009258,0,0,0,0,0,0,0,0,2.0,150.14453125,171.29078014184398,141.59029649595686,0,0,0,0,0,0,141,24152,371,52530,-1,-1,141,0,0,0,0,0,0,0,0,0,No Label
192.168.16.104-35.207.245.126-51466-50006-17,192.168.16.104,51466,35.207.245.126,50006,17,05/05/2025 05:07:57 PM,10003019,2059,123,1558382.0,7452.0,1194.0,52.0,756.8635259834863,522.8050170342215,80.0,52.0,60.58536585365853,6.9788049487426544,156536.14173880906,218.13414530153347,4586.436955524988,6834.607079321172,28475.0,0.0,1.0002866E7,4860.479105928089,7196.803365817555,28475.0,15.0,9943190.0,81501.55737704916,40431.01157702227,138219.0,0.0,0,0,0,0,16472,984,205.8378575508054,12.296287750728055,52.0,1194.0,717.3092075125973,532.7157495244934,283786.0697914428,0,0,0,0,0,0,0,0,0.0,717.6379468377635,756.8635259834871,60.58536585365854,0,0,0,0,0,0,2059,1558382,123,7452,-1,-1,2059,0,0,0,0,0,0,0,0,0,No Label
162.159.135.232-192.168.16.104-443-58193-17,162.159.135.232,443,192.168.16.104,58193,17,05/05/2025 05:07:57 PM,2493185,2,6,842.0,3897.0,819.0,23.0,421.0,562.8569978244918,1250.0,44.0,649.5,552.2034950994063,1900.7815304520122,3.208747044443152,356169.2857142857,771878.24206622,2082749.0,137.0,351435.0,351435.0,0.0,351435.0,351435.0,2493185.0,498637.0,900365.3795332204,2082749.0,137.0,0,0,0,0,16,48,0.802186761110788,2.406560283332364,23.0,1250.0,621.4444444444445,497.5706259193541,247576.52777777778,0,0,0,0,0,0,0,0,3.0,699.125,421.0,649.5,0,0,0,0,0,0,2,842,6,3897,-1,-1,2,0,0,0,0,0,0,0,0,0,No Label
