Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.1.77-54.185.106.195-0-0-0,192.168.1.77,0,54.185.106.195,0,0,05/05/2025 10:24:41 AM,271033,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.379175229584589,271033.0,0.0,271033.0,271033.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6895876147922944,3.6895876147922944,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-50.90.0.20-0-0-0,134.221.96.0,0,50.90.0.20,0,0,05/05/2025 10:24:40 AM,671378,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4684216640998065,335689.0,238683.89398951913,504464.0,166914.0,504464.0,504464.0,0.0,504464.0,504464.0,0,0,0,0,0,0,0,0,0,0,0,2.9789477760665375,1.4894738880332687,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.77-54.185.106.195-49235-443-6,192.168.1.77,49235,54.185.106.195,443,6,05/05/2025 10:24:40 AM,1299854,6,9,544.0,298.0,356.0,0.0,90.66666666666667,135.0994695277027,156.0,0.0,33.111111111111114,55.507757215646095,647.7650566909822,11.53975754200087,92846.71428571429,156459.9154836243,435373.0,0.0,708891.0,141778.2,201750.5829860226,435604.0,289.0,1299854.0,162481.75,181203.79543151328,436555.0,0.0,0,0,0,0,120,204,4.615903016800348,6.923854525200523,0.0,356.0,52.62500000000001,93.37656736747894,8719.183333333332,0,1,0,0,0,0,0,0,1.0,56.13333333333333,90.66666666666667,33.111111111111114,0,0,0,0,0,0,6,544,9,298,-1,283,4,0,0,0,0,0,0,0,0,0,No Label
192.168.1.77-52.168.117.175-49224-443-6,52.168.117.175,443,192.168.1.77,49224,6,05/05/2025 10:24:43 AM,197,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,10152.284263959391,197.0,0.0,197.0,197.0,0,0,0,0,0,197.0,197.0,0.0,197.0,197.0,0,0,0,0,0,40,0.0,10152.284263959391,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,1021,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.77-44.242.2.129-49222-443-6,44.242.2.129,443,192.168.1.77,49222,6,05/05/2025 10:24:42 AM,88,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,22727.272727272728,88.0,0.0,88.0,88.0,0,0,0,0,0,88.0,88.0,0.0,88.0,88.0,0,0,0,0,0,40,0.0,22727.272727272728,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
162.159.130.234-192.168.1.77-443-65515-6,162.159.130.234,443,192.168.1.77,65515,6,05/05/2025 10:24:41 AM,8637834,16,12,909.0,1412.0,249.0,37.0,56.8125,51.893761667468276,1412.0,0.0,117.66666666666663,407.6092900478758,268.7016212629231,3.241553380164518,319919.7777777778,751832.685892246,3083222.0,0.0,8637673.0,575844.8666666668,960731.6091323965,3123816.0,0.0,8637834.0,785257.6363636361,1060386.4918724939,3124386.0,246.0,0,0,0,0,320,252,1.8523162172368675,1.3892371629276505,0.0,1412.0,128.7241379310345,358.5186682280022,128535.6354679803,0,0,0,0,1,0,0,0,0.0,133.32142857142858,56.8125,117.66666666666667,0,0,0,0,0,0,16,909,12,1412,-1,253,16,0,0,0,0,0,0,0,0,0,No Label
162.159.138.232-192.168.1.77-443-65514-6,192.168.1.77,65514,162.159.138.232,443,6,05/05/2025 10:24:40 AM,6502,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,153.79883112888342,307.59766225776684,6502.0,0.0,6502.0,6502.0,0,0,0,0,0,6502.0,6502.0,0.0,6502.0,6502.0,0,0,0,0,0,52,0.0,307.59766225776684,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,9,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.77-44.242.2.129-49223-443-6,44.242.2.129,443,192.168.1.77,49223,6,05/05/2025 10:24:42 AM,150,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,13333.333333333334,150.0,0.0,150.0,150.0,0,0,0,0,0,150.0,150.0,0.0,150.0,150.0,0,0,0,0,0,40,0.0,13333.333333333334,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,254,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.9-219.207.0.20-0-0-0,134.221.96.9,0,219.207.0.20,0,0,05/05/2025 10:24:40 AM,22718,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.05387798221676,11359.0,3146.6251762801367,13584.0,9134.0,9134.0,9134.0,0.0,9134.0,9134.0,0,0,0,0,0,0,0,0,0,0,0,88.03591865481117,44.017959327405585,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,05/05/2025 10:24:41 AM,5386928,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3712691166468161,5386928.0,0.0,5386928.0,5386928.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18563455832340806,0.18563455832340806,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5386928.0,0.0,5386928.0,5386928.0,No Label
