Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
154.57.164.101-192.168.1.68-1337-65502-17,192.168.1.68,65502,154.57.164.101,1337,17,11/05/2025 06:39:30 PM,9776070,29,31,3364.0,3116.0,116.0,116.0,116.0,0.0,116.0,100.0,100.51612903225805,2.8736848324283972,662.843044290804,6.137435595285221,165696.1016949153,8854.382171820473,176453.0,155117.0,9282149.0,331505.3214285714,348.50039094206414,333001.0,330971.0,9776070.0,325869.0000000001,31760.011972333352,336030.0,158078.0,0,0,0,0,232,248,2.9664272043878572,3.1710083908973643,100.0,116.0,108.13114754098363,8.065307206044222,65.04918032786885,0,0,0,0,0,0,0,0,1.0,109.93333333333334,116.0,100.51612903225806,0,0,0,0,0,0,29,3364,31,3116,-1,-1,29,0,0,0,0,0,0,0,0,0,No Label
192.168.1.68-34.110.207.168-51824-443-6,34.110.207.168,443,192.168.1.68,51824,6,11/05/2025 06:39:31 PM,14,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,142857.14285714287,14.0,0.0,14.0,14.0,0,0,0,0,0,14.0,14.0,0.0,14.0,14.0,0,0,0,0,0,40,0.0,142857.14285714287,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.68-34.237.73.95-50341-443-6,192.168.1.68,50341,34.237.73.95,443,6,11/05/2025 06:39:35 PM,277116,1,2,0.0,503.0,0.0,0.0,0.0,0.0,262.0,241.0,251.5,14.849242404917497,1815.1243522568168,10.825791365348808,138558.0,137970.67514511917,236118.0,40998.0,0,0,0,0,0,236118.0,236118.0,0.0,236118.0,236118.0,0,1,0,0,20,40,3.608597121782936,7.217194243565872,0.0,262.0,186.0,124.39453364195711,15474.0,0,0,0,1,1,0,0,0,2.0,248.0,0.0,251.5,0,0,0,0,0,0,1,0,2,503,-1,1590,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.68-34.0.227.15-54740-50002-17,192.168.1.68,54740,34.0.227.15,50002,17,11/05/2025 06:39:35 PM,5195809,4,6,104.0,288.0,60.0,8.0,26.0,24.54927018602929,74.0,8.0,48.0,32.074912314767126,75.44542149259144,1.924628099300802,577312.1111111111,1014320.1474833332,3141761.0,47122.0,5000886.0,1666962.0,1364739.233591165,3189941.0,554881.0,5195809.0,1039161.8,1326111.0456078707,3305638.0,47122.0,0,0,0,0,32,48,0.7698512397203208,1.1547768595804813,8.0,74.0,42.36363636363637,30.355469778188997,921.4545454545456,0,0,0,0,0,0,0,0,1.0,46.6,26.0,48.0,0,0,0,0,0,0,4,104,6,288,-1,-1,4,0,0,0,0,0,0,0,0,0,No Label
134.221.98.137-102.2.0.206-0-0-0,134.221.98.137,0,102.2.0.206,0,0,11/05/2025 06:39:33 PM,5001370,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39989043002217395,5001370.0,0.0,5001370.0,5001370.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19994521501108697,0.19994521501108697,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5001370.0,0.0,5001370.0,5001370.0,No Label
192.168.1.68-34.107.141.31-51825-443-6,34.107.141.31,443,192.168.1.68,51825,6,11/05/2025 06:39:31 PM,29,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,68965.5172413793,29.0,0.0,29.0,29.0,0,0,0,0,0,29.0,29.0,0.0,29.0,29.0,0,0,0,0,0,40,0.0,68965.5172413793,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,11/05/2025 06:39:31 PM,5060016,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39525566717575594,5060016.0,0.0,5060016.0,5060016.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19762783358787797,0.19762783358787797,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5060016.0,0.0,5060016.0,5060016.0,No Label
140.82.113.26-192.168.1.68-443-51146-6,140.82.113.26,443,192.168.1.68,51146,6,11/05/2025 06:39:33 PM,295048,1,2,0.0,56.0,0.0,0.0,0.0,0.0,30.0,26.0,28.0,2.8284271247461903,189.79962582359482,10.16783709769258,147524.0,208503.1623549149,294958.0,90.0,0,0,0,0,0,90.0,90.0,0.0,90.0,90.0,0,1,0,0,20,40,3.3892790325641933,6.7785580651283865,0.0,30.0,20.5,13.79613472438325,190.3333333333333,0,0,0,1,1,0,0,0,2.0,27.333333333333332,0.0,28.0,0,0,0,0,0,0,1,0,2,56,-1,255,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.68-20.189.173.3-51733-443-6,192.168.1.68,51733,20.189.173.3,443,6,11/05/2025 06:39:33 PM,249232,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,4.0123258650574565,8.024651730114913,249232.0,0.0,249232.0,249232.0,0,0,0,0,0,249232.0,249232.0,0.0,249232.0,249232.0,0,0,0,0,0,52,0.0,8.024651730114913,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,16383,0,0,0,0,0,0,0,0,0,0,No Label
162.159.138.232-192.168.1.68-443-54739-17,192.168.1.68,54739,162.159.138.232,443,17,11/05/2025 06:39:35 PM,429741,9,9,2396.0,4311.0,1250.0,43.0,266.22222222222223,435.74785650011455,1250.0,24.0,479.0,571.9547621971514,15607.074959103275,41.88569394123437,25278.882352941175,94542.82537948237,391358.0,0.0,429569.0,53696.125,136905.99450450612,391560.0,20.0,429539.0,53692.375,146831.6481513413,417033.0,0.0,0,0,0,0,72,72,20.942846970617186,20.942846970617186,24.0,1250.0,418.7894736842105,530.6755211727124,281616.50877192983,0,0,0,0,0,0,0,0,1.0,442.05555555555554,266.22222222222223,479.0,0,0,0,0,0,0,9,2396,9,4311,-1,-1,9,0,0,0,0,0,0,0,0,0,No Label
