Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
154.57.164.101-192.168.1.68-1337-65502-17,154.57.164.101,1337,192.168.1.68,65502,17,11/05/2025 06:34:19 PM,9636534,29,30,2900.0,3464.0,100.0,100.0,100.0,0.0,116.0,100.0,115.46666666666668,2.921186973360885,660.4034189055941,6.1225332676665705,166147.13793103443,9661.77504567731,177615.0,154700.0,9304167.0,332291.6785714286,2055.361138918327,336014.0,327668.0,9481637.0,326953.00000000006,28895.648369854673,332875.0,176716.0,0,0,0,0,232,240,3.0093807586835686,3.113152508983002,100.0,116.0,107.7333333333333,8.063028548785566,65.01242937853107,0,0,0,0,0,0,0,0,1.0,109.55932203389831,100.0,115.46666666666667,0,0,0,0,0,0,29,2900,30,3464,-1,-1,29,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.4.214-0-0-0,134.221.96.0,0,0.0.4.214,0,0,11/05/2025 06:34:23 PM,67037,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.66854125333771,22345.666666666668,19317.224679889536,34939.0,105.0,66932.0,33466.0,2083.1365773755692,34939.0,31993.0,0,0,0,0,0,0,0,0,0,0,0,44.75140594000328,14.917135313334427,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,3,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.68-34.107.243.93-51159-443-6,34.107.243.93,443,192.168.1.68,51159,6,11/05/2025 06:34:28 PM,13,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,153846.15384615384,13.0,0.0,13.0,13.0,0,0,0,0,0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,40,0.0,153846.15384615384,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,251,0,0,0,0,0,0,0,0,0,0,No Label
134.221.96.0-0.0.0.48-0-0-0,134.221.96.0,0,0.0.0.48,0,0,11/05/2025 06:34:23 PM,105,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19047.619047619046,105.0,0.0,105.0,105.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9523.809523809523,9523.809523809523,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
134.221.98.137-102.2.0.206-0-0-0,134.221.98.137,0,102.2.0.206,0,0,11/05/2025 06:34:23 PM,4996075,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4003142466836466,4996075.0,0.0,4996075.0,4996075.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2001571233418233,0.2001571233418233,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,0,0,0,0,No Label
8.0.6.4-8.6.0.1-0-0-0,8.6.0.1,0,8.0.6.4,0,0,11/05/2025 06:34:20 PM,5883853,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3399133187045971,5883853.0,0.0,5883853.0,5883853.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16995665935229856,0.16995665935229856,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,-1,-1,0,0,0,0,0,0,5883853.0,0.0,5883853.0,5883853.0,No Label
192.168.1.97-224.0.0.251-5353-5353-17,192.168.1.97,5353,224.0.0.251,5353,17,11/05/2025 06:34:23 PM,1001895,1,1,58.0,58.0,58.0,58.0,58.0,0.0,58.0,58.0,58.0,0.0,115.78059577101394,1.9962171684657575,1001895.0,0.0,1001895.0,1001895.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0.9981085842328787,0.9981085842328787,58.0,58.0,58.0,0.0,0.0,0,0,0,0,0,0,0,0,1.0,87.0,58.0,58.0,0,0,0,0,0,0,1,58,1,58,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
192.168.1.68-20.166.40.71-51184-443-6,20.166.40.71,443,192.168.1.68,51184,6,11/05/2025 06:34:20 PM,21,0,2,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,95238.09523809524,21.0,0.0,21.0,21.0,0,0,0,0,0,21.0,21.0,0.0,21.0,21.0,0,0,0,0,0,40,0.0,95238.09523809524,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,-1,252,0,0,0,0,0,0,0,0,0,0,No Label
192.168.1.68-34.0.227.15-54008-50002-17,34.0.227.15,50002,192.168.1.68,54008,17,11/05/2025 06:34:19 PM,9085851,405,7,86168.0,292.0,246.0,8.0,212.76049382716016,39.9290759806237,60.0,8.0,41.714285714285715,23.307468657880786,9515.894548567878,45.345229632315124,22106.69343065693,29756.59586907654,440110.0,601.0,8918365.0,22075.160891089115,30321.60109188725,475121.0,3458.0,8666223.0,1444370.5,970236.7361791142,3020210.0,645647.0,0,0,0,0,3240,56,44.57480097351365,0.7704286588014706,8.0,246.0,209.47215496368037,46.04622334065076,2120.254683937091,0,0,0,0,0,0,0,0,0.0,209.98058252427185,212.7604938271605,41.714285714285715,0,0,0,0,0,0,405,86168,7,292,-1,-1,405,0,0,0,0,0,0,0,0,0,No Label
162.159.136.234-192.168.1.68-443-49791-6,162.159.136.234,443,192.168.1.68,49791,6,11/05/2025 06:34:19 PM,9624192,19,16,2018.0,99.0,664.0,0.0,106.21052631578948,151.19324608202152,54.0,0.0,6.1875,16.987127479359188,219.96651770870739,3.636668927635691,283064.47058823524,558767.792732026,2070993.0,0.0,9598709.0,533261.611111111,710412.8999857294,2111182.0,0.0,9624192.0,641612.8,730616.5433991055,2111547.0,24820.0,0,1,0,0,380,320,1.974191703573661,1.6624772240620302,0.0,664.0,60.05555555555556,119.87229977758939,14369.368253968256,0,0,0,1,1,0,0,0,0.0,61.77142857142857,106.21052631578948,6.1875,0,0,0,0,0,0,19,2018,16,99,-1,506,18,0,0,0,0,0,0,0,0,0,No Label
