Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
192.168.16.104-57.144.124.141-63932-443-6,57.144.124.141,443,192.168.16.104,63932,6,07/05/2025 12:49:22 AM,3599529,2,4,28.0,32.0,28.0,0.0,14.0,19.79898987322333,32.0,0.0,8.0,16.0,16.668847507548904,1.6668847507548905,719905.8,1487896.75257667,3380152.0,156.0,131974.0,131974.0,0.0,131974.0,131974.0,3599529.0,1199843.0,1891377.2416329323,3380152.0,156.0,0,0,0,0,40,80,0.5556282502516301,1.1112565005032602,0.0,32.0,8.571428571428571,14.683972474063264,215.61904761904762,0,0,0,0,1,0,0,0,2.0,10.0,14.0,8.0,0,0,0,0,0,0,2,28,4,32,-1,251,1,0,0,0,0,0,0,0,0,0,No Label
192.168.16.104-34.237.73.95-63911-443-6,192.168.16.104,63911,34.237.73.95,443,6,07/05/2025 12:49:23 AM,341894,1,2,0.0,505.0,0.0,0.0,0.0,0.0,265.0,240.0,252.5,17.67766952966369,1477.0659912136512,8.774649452754364,170947.0,184175.8606549729,301179.0,40715.0,0,0,0,0,0,301179.0,301179.0,0.0,301179.0,301179.0,0,1,0,0,20,40,2.924883150918121,5.849766301836242,0.0,265.0,186.25,124.72469683266422,15556.25,0,0,0,1,1,0,0,0,2.0,248.33333333333334,0.0,252.5,0,0,0,0,0,0,1,0,2,505,-1,428,0,0,0,0,0,0,0,0,0,0,No Label
142.250.70.78-192.168.16.104-443-62626-17,192.168.16.104,62626,142.250.70.78,443,17,07/05/2025 12:49:25 AM,503273,10,16,5026.0,8312.0,1250.0,31.0,502.6,600.2286971554166,1250.0,24.0,519.4999999999999,556.2924890139478,26502.514539822325,51.661821715053264,20130.92,48268.85199667242,225921.0,0.0,470597.0,52288.55555555556,78593.00343400662,226565.0,195.0,503273.0,33551.533333333326,59883.52759657303,226851.0,0.0,0,0,0,0,80,128,19.86993142886664,31.791890286186625,24.0,1250.0,540.2962962962961,568.7097282320349,323430.75498575496,0,0,0,0,0,0,0,0,1.0,561.0769230769231,502.6,519.5,0,0,0,0,0,0,10,5026,16,8312,-1,-1,10,0,0,0,0,0,0,0,0,0,No Label
142.250.70.106-192.168.16.104-443-50580-17,192.168.16.104,50580,142.250.70.106,443,17,07/05/2025 12:49:22 AM,73996,1,3,33.0,91.0,33.0,33.0,33.0,0.0,37.0,25.0,30.333333333333332,6.110100926607786,1675.7662576355476,54.0569760527596,24665.333333333336,24288.509841761257,50500.0,2295.0,0,0,0,0,0,73996.0,36998.0,49077.45325503352,71701.0,2295.0,0,0,0,0,8,24,13.5142440131899,40.54273203956971,25.0,37.0,30.6,4.560701700396551,20.799999999999997,0,0,0,0,0,0,0,0,3.0,38.25,33.0,30.333333333333332,0,0,0,0,0,0,1,33,3,91,-1,-1,1,0,0,0,0,0,0,0,0,0,No Label
163.70.143.15-192.168.16.104-443-63935-6,192.168.16.104,63935,163.70.143.15,443,6,07/05/2025 12:49:29 AM,322842,1,3,0.0,60.0,0.0,0.0,0.0,0.0,32.0,0.0,20.0,17.435595774162696,185.84942479603023,12.389961653068683,107614.0,114927.65116802831,240312.0,39925.0,0,0,0,0,0,282917.0,141458.5,139799.96038804876,240312.0,42605.0,0,1,0,0,20,60,3.097490413267171,9.292471239801513,0.0,32.0,18.4,16.87601848778319,284.79999999999995,0,0,0,1,1,0,0,0,3.0,23.0,0.0,20.0,0,0,0,0,0,0,1,0,3,60,-1,343,0,0,0,0,0,0,0,0,0,0,No Label
172.64.155.209-192.168.16.104-443-64045-6,192.168.16.104,64045,172.64.155.209,443,6,07/05/2025 12:49:28 AM,9615,0,2,0.0,1.0,0,0,0,0,1.0,0.0,0.5,0.7071067811865476,104.00416016640665,208.0083203328133,9615.0,0.0,9615.0,9615.0,0,0,0,0,0,9615.0,9615.0,0.0,9615.0,9615.0,0,0,0,0,0,52,0.0,208.0083203328133,0.0,1.0,0.6666666666666667,0.5773502691896257,0.3333333333333333,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.5,0,0,0,0,0,0,0,0,2,1,-1,10,0,0,0,0,0,0,0,0,0,0,No Label
192.168.16.104-8.8.8.8-53728-443-17,192.168.16.104,53728,8.8.8.8,443,17,07/05/2025 12:49:25 AM,214098,13,15,4992.0,8984.0,1250.0,31.0,383.99999999999994,500.4722769544783,1250.0,22.0,598.9333333333333,548.0271717281735,65278.51731450083,130.7812310250446,7929.555555555557,16222.884888408846,51437.0,0.0,161249.0,13437.416666666666,27306.39472377498,92125.0,408.0,214098.0,15292.714285714284,23134.94500476771,60049.0,0.0,0,0,0,0,104,120,60.71985726162785,70.06137376341675,22.0,1250.0,525.0344827586207,537.0691949805391,288443.32019704435,0,0,0,0,0,0,0,0,1.0,543.7857142857143,384.0,598.9333333333333,0,0,0,0,0,0,13,4992,15,8984,-1,-1,13,0,0,0,0,0,0,0,0,0,No Label
163.70.143.15-192.168.16.104-443-63926-6,192.168.16.104,63926,163.70.143.15,443,6,07/05/2025 12:49:29 AM,323514,1,3,0.0,60.0,0.0,0.0,0.0,0.0,32.0,0.0,20.0,17.435595774162696,185.46338025556852,12.364225350371235,107838.0,113104.81869487259,238410.0,40120.0,0,0,0,0,0,283394.0,141697.0,136772.83625778914,238410.0,44984.0,0,1,0,0,20,60,3.091056337592809,9.273169012778427,0.0,32.0,18.4,16.87601848778319,284.79999999999995,0,0,0,1,1,0,0,0,3.0,23.0,0.0,20.0,0,0,0,0,0,0,1,0,3,60,-1,300,0,0,0,0,0,0,0,0,0,0,No Label
163.70.143.11-192.168.16.104-443-63927-6,192.168.16.104,63927,163.70.143.11,443,6,07/05/2025 12:49:26 AM,361157,3,9,72.0,10672.0,36.0,0.0,24.0,20.784609690826528,4176.0,0.0,1185.7777777777778,1460.5483369079038,29748.8349941992,33.22654690342427,32832.454545454544,78480.34707793237,262636.0,0.0,3863.0,1931.5,528.208765546351,2305.0,1558.0,361157.0,45144.625,90654.08225452792,262636.0,0.0,0,1,0,0,60,180,8.306636725856068,24.919910177568205,0.0,4176.0,913.0769230769231,1295.9062762881724,1679373.076923077,0,0,0,1,1,0,0,0,3.0,989.1666666666666,24.0,1185.7777777777778,0,0,0,0,0,0,3,72,9,10672,-1,1274,2,0,0,0,0,0,0,0,0,0,No Label
162.159.130.234-192.168.16.104-443-63920-6,162.159.130.234,443,192.168.16.104,63920,6,07/05/2025 12:49:22 AM,9121489,18,16,1603.0,144.0,418.0,41.0,89.05555555555554,85.72217245073296,144.0,0.0,9.0,36.0,191.52574760546221,3.7274616019380167,276408.75757575757,378720.3140891896,1394599.0,0.0,7686209.0,452129.94117647066,362544.49657550146,1099397.0,0.0,8131828.0,542121.8666666666,405861.4935254332,1435652.0,40681.0,0,1,0,0,360,320,1.9733620245554206,1.754099577382596,0.0,418.0,54.02857142857144,78.02355817477246,6087.675630252102,0,0,0,1,1,0,0,0,0.0,55.61764705882353,89.05555555555556,9.0,0,0,0,0,0,0,18,1603,16,144,-1,1023,18,0,0,0,0,0,0,0,0,0,No Label
